simulation_id,sampling_method,random_seed,model_version,parameter_set,topology,timestamp,feed_flow_m3h,feed_tds_mgL,feed_cod_mgL,feed_pH,temperature_C,stage1_pressure_bar,stage2_pressure_bar,feasible,failure_reason,failure_message,quality_flag,overall_recovery_pct,permeate_flow_m3h,concentrate_flow_m3h,permeate_tds_mgL,concentrate_tds_mgL,overall_tds_rejection_pct,stage1_recovery_pct,stage2_recovery_pct,average_flux_LMH,minimum_flux_LMH,maximum_flux_LMH,maximum_element_recovery_pct,maximum_polarization_modulus,feed_osmotic_pressure_bar,final_concentrate_osmotic_pressure_bar,stage1_pump_power_kW,stage2_booster_power_kW,total_power_kW,SEC_kWh_m3,water_balance_error,solute_balance_error,flux_decline_stage1_pct,flux_decline_stage2_pct,max_element_concentrate_tds_mgL,max_element_osmotic_pressure_bar,dataset_split
SIM_00011,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,35.5951,2864.58,96.9,6.7,20.52,18.689,21.748,1,NONE,,PASS,70.35135062370045,25.041633605856806,10.553466394143202,9.2029150479802,9639.918462025113,99.67873422812488,42.61438546042582,48.334352408384014,45.120060551093346,38.931961086536226,49.588060105838224,21.444637365445303,1.316635142426812,2.3936035390909947,8.054982911020788,21.846183639756948,2.4887663987966873,24.334950038553636,0.9717796538985425,6.2450045135165055e-15,1.2490009027033011e-14,11.787695988921163,21.489243573066105,9639.918462025113,8.054982911020788,train
SIM_00012,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,37.8294,2003.23,26.88,7.9,26.81,15.816,16.871,1,NONE,,PASS,58.67015453171871,22.194567438422,15.634832561577996,6.09270799209482,4838.284237816745,99.6958557932891,35.67393676290379,35.749456148209035,39.99021160076036,36.73665867405601,42.22899055647656,15.012784672606719,1.2639027548370063,1.7097233386140038,4.1293947675721485,19.443720515625003,1.2716290440330595,20.715349559658062,0.9333522546511451,6.2450045135165055e-15,1.2490009027033011e-14,8.295551450380888,11.485288873266777,4838.284237816745,4.1293947675721485,train
SIM_00013,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,38.2959,2911.17,32.77,9.37,26.16,13.557,24.175,1,NONE,,PASS,59.348307652806156,22.727968550410996,15.567931449589011,8.324665302387656,7149.0983135561555,99.7140439994096,26.340199561535915,44.81156328796389,40.95129468542522,28.680846600025006,60.96370776424588,19.99296734409058,1.4025099441427988,2.479250866748828,6.088414002053018,16.6796595703125,10.840753790150945,27.520413360463444,1.2108611158723988,0.0,2.4980018054066022e-14,9.96066008254624,13.766321657986696,7149.0983135561555,6.088414002053018,val
SIM_00014,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,31.3852,1720.97,31.67,9.26,23.3,10.875,25.166,1,NONE,,PASS,73.82660682041994,23.17062820380244,8.214571796197555,5.606722891085651,6559.450411936368,99.6742114684692,27.67251520109097,63.81265952721912,41.748879646490884,24.87699666014536,70.3214628694998,34.81354033516853,1.4773339399762768,1.451631668460033,5.53287154666266,10.74697903125,11.618838674131913,22.365817705381914,0.9652659180691332,6.2450045135165055e-15,1.2490009027033011e-14,8.705930169445256,15.694460992016989,6559.450411936368,5.53287154666266,train
SIM_00015,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.5155,1920.61,30.51,8.17,20.53,16.666,26.162,1,NONE,,PASS,93.69498175402285,21.095893616827013,1.4196063831729855,16.26294150046337,30219.93538471005,99.1532408192989,61.35132925219304,83.68632575459296,38.01061912941804,8.631428693058787,56.923663225172454,54.15323157327057,1.3713885583485288,1.604889874101392,25.252221062537174,12.23713516059028,3.0051913119189138,15.242326472509193,0.7225257554556136,3.1225022567582528e-15,1.8735013540549517e-14,16.7919107708932,84.8368355021083,30219.93538471005,25.252221062537174,val
SIM_00016,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.5451,2863.97,86.39,8.55,32.32,11.601,22.825,1,NONE,,PASS,78.1981663351725,17.629854798430976,4.9152452015690224,12.811112600763412,13090.421607349928,99.55267993027988,34.478118543724044,66.72587358564132,31.765504141317077,21.253244309368203,53.425720780929495,33.948808260733394,1.3450013865770947,2.4892511073981076,11.377684292225105,8.288259809895834,5.987778504493943,14.276038314389776,0.8097649400754178,6.2450045135165055e-15,1.2490009027033011e-14,16.138610160258068,36.09910313127657,13090.421607349928,11.377684292225105,train
SIM_00017,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,28.2508,2230.33,40.55,7.8,28.29,12.617,21.178,1,NONE,,PASS,72.18630300621705,20.393208089680368,7.857591910319638,8.14154076624096,7997.688776182202,99.63496250482032,34.492526375416915,57.541185066637546,36.744519080505164,27.474322265779463,53.212939155546295,28.369079975030132,1.3434127205940267,1.9129414905928046,6.859572659116508,11.382472934027778,5.790313835678803,17.17278676970658,0.8420836336386217,0.0,1.2490009027033011e-14,11.27478205470534,20.97122958255663,7997.688776182202,6.859572659116508,train
SIM_00018,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,21.6455,2202.42,95.24,7.95,29.89,19.414,24.544,1,NONE,,PASS,92.02426909807518,19.919113167623863,1.7263868323761393,20.061910148718948,27382.545884183,99.08909698655484,71.21692651465003,72.29020415076826,35.89029399571867,3.563707906001179,52.13775220077389,47.03931916816475,1.3354138280167247,1.8990297971256487,23.610515049456417,13.829633129340278,1.2071090331838383,15.036742162524117,0.7548901417440885,3.1225022567582528e-15,2.4980018054066022e-14,24.763462349813263,91.00154385824648,27382.545884183,23.610515049456417,train
SIM_00019,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,24.6667,2533.16,73.4,7.32,34.19,12.418,18.893,1,NONE,,PASS,70.96546841761801,17.504839198168582,7.161860801831417,10.459198221391922,8699.08155336685,99.58710866185349,36.51517476947287,54.26539889343426,31.540250807510958,24.952520489618436,43.53556718455483,25.133545905965903,1.2731085447831774,2.215202272444501,7.607188343886009,9.767970375868053,3.765375307016795,13.533345682884848,0.7731202514731329,0.0,3.7470027081099033e-14,14.069498187074672,25.36948313024495,8699.08155336685,7.607188343886009,train
SIM_00020,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,32.6626,2248.32,55.66,9.0,34.54,17.0,17.253,1,NONE,,PASS,67.3746031206224,22.00629711887641,10.656302881123578,7.770731190775963,6875.271154535725,99.65437610345609,43.22860921860388,42.53197529543547,39.65098579977732,31.784914830687235,44.77487249223068,19.25392920731633,1.2819023053719634,1.9683539008398019,6.019146205327428,18.130861824652776,0.4526297790489932,18.58349160370177,0.844462451057309,6.2450045135165055e-15,2.4980018054066022e-14,11.034643788215469,18.55816127553864,6875.271154535725,6.019146205327428,val
SIM_00021,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,29.9501,2577.15,81.94,6.78,22.91,13.821,18.079,1,NONE,,PASS,63.86082488669943,19.126380914391365,10.823719085608632,9.179013024980941,7114.960976570439,99.64383085870125,35.41264561299308,44.046051341947035,34.46194759349795,29.817758662617198,42.01231561362468,19.074084451743737,1.2623825681714387,2.1709564493974556,5.993547298099378,13.319215044270832,3.1622029437932633,16.481417988064095,0.8617112699905968,0.0,6.245004513516506e-14,11.72768735763662,17.94137173536388,7114.960976570439,5.993547298099378,train
SIM_00022,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,32.4859,2293.37,54.55,7.19,20.42,12.61,21.749,1,NONE,,PASS,65.79865146286745,21.37528411557566,11.11061588442434,7.3849456309493,6691.288218880975,99.67798717036722,30.244724855405547,50.9695166906916,38.51402543346966,27.94575785225429,56.11208370430239,24.0333875438901,1.36522055802933,1.9156558033443825,5.589244259909757,13.08093266753472,7.544887874739195,20.625820542273914,0.9649378427323158,0.0,3.7470027081099033e-14,9.868016623607648,15.34702089416762,6691.288218880975,5.589244259909757,val
SIM_00023,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,37.4636,1813.6,43.57,8.59,23.12,13.338,23.62,1,NONE,,PASS,66.20986144223957,24.804597651274864,12.659002348725132,5.229774385411734,5356.998967410127,99.71163573084408,29.937428018125296,51.77148425766902,44.69296874103579,32.31647336447075,64.82436197664681,25.049096083140338,1.4329090309387613,1.5288358719459438,4.51586468204344,16.032274447916667,9.781011289821574,25.81328573773824,1.0406653677936812,6.2450045135165055e-15,1.2490009027033011e-14,7.649091889855178,11.804851973847386,5356.998967410127,4.51586468204344,test
SIM_00024,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,33.7843,1636.43,63.95,9.33,31.65,12.284,23.977,1,NONE,,PASS,71.19396008582375,24.052381057274953,9.731918942725056,5.086928253164211,5668.284912450938,99.68914476921321,30.28748381626638,58.6788119392286,43.337623526621535,29.422126077476378,66.52303835511482,30.36365023852155,1.4464924052799808,1.4192015439885113,4.9158465070410315,13.221333306423613,9.93022732299504,23.151560629418654,0.9625475571124866,6.2450045135165055e-15,3.7470027081099033e-14,8.013560740464595,13.798927632080707,5668.284912450938,4.9158465070410315,val
SIM_00025,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,20.9347,2392.81,40.91,7.23,32.29,10.26,16.674,1,NONE,,PASS,69.04868090832935,14.455134202116025,6.4795657978839705,11.13830868090573,7706.033909947965,99.53450927232393,33.342695063125966,53.56650089441476,26.045286850659505,19.201915922640136,38.26478439516551,24.63665823968405,1.2363773451919224,2.0795329481992786,6.697126564866291,6.721456153645833,3.3258241246277103,10.047280278273544,0.6950665512882451,3.1225022567582528e-15,1.8735013540549517e-14,15.230349664349871,25.193977196831955,7706.033909947965,6.697126564866291,train
SIM_00026,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,34.4198,2975.87,97.95,8.96,25.47,10.386,17.035,1,NONE,,PASS,44.170835960569974,15.203513395956266,19.21628660404373,10.345184602858236,5322.129565437764,99.65236436393867,19.723512195518687,30.453903046424212,27.393717830551832,19.159830762830154,40.0830275469574,12.065946033667199,1.2489270817479812,2.5285091295184907,4.522056808492865,11.201672932291668,6.810851232419147,18.012524164710815,1.1847606336507501,6.2450045135165055e-15,4.9960036108132044e-14,11.280121425002115,11.104144561223695,5322.129565437764,4.522056808492865,train
SIM_00027,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.9299,1659.21,45.85,6.62,31.14,15.466,22.739,1,NONE,,PASS,92.36581732482225,21.179389546764416,1.7505104532355829,11.489992069832578,21594.94008801351,99.30750224083555,56.91778690579695,82.27996630886872,38.16106224642237,17.627715618722927,53.37281900998594,48.475296069240656,1.344606237049427,1.4365499004991078,18.696975690069372,11.506948341145831,2.6490716951722804,14.156020036318111,0.6683865937241205,0.0,1.2490009027033011e-14,14.053093542510103,66.97248534797306,21594.94008801351,18.696975690069372,train
SIM_00028,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,27.255,2842.82,99.95,9.42,28.47,11.212,14.534,1,NONE,,PASS,51.3640359514832,13.999267998576746,13.255732001423256,11.518404213215101,5832.933998982594,99.5948247088027,27.90865415324276,32.53564144592189,25.223906303741884,21.204595851335228,31.18193120149353,12.80737285192749,1.188681299069839,2.439726690774307,5.005862053469003,9.651629557291667,2.573407225115732,12.225036782407399,0.873262572275227,3.1225022567582528e-15,2.4980018054066022e-14,13.207814150051986,15.618104651355424,5832.933998982594,5.005862053469003,test
SIM_00029,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,36.6496,2640.94,43.73,6.53,28.63,13.206,22.147,1,NONE,,PASS,58.967691820120805,21.611423181306993,15.038176818693008,7.857343942397517,6424.953463699009,99.70247927092636,27.29067737714823,43.56664771487889,38.939501227580166,28.462441703779156,55.86019260804659,19.247448653348393,1.363311833231857,2.2676742489364896,5.516861996200423,15.515951750000001,8.689177931052786,24.20512968105279,1.1200155342841673,0.0,1.2490009027033011e-14,9.809525460574168,13.288249128590197,6424.953463699009,5.516861996200423,train
SIM_00030,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,33.8194,1961.1,83.6,7.3,24.4,15.834,27.79,1,NONE,,PASS,82.74951585577685,27.985389765328595,5.834010234671403,6.8407823452634595,11335.561769629438,99.65117626101355,39.924455211006574,71.28534713282592,50.42412570329476,38.52657229910755,74.04713297117209,40.946077982521366,1.5082233714810203,1.6603183735157219,9.596982040812883,17.403780296875002,8.751911256352077,26.15569155322708,0.9346195201337396,0.0,1.2490009027033011e-14,9.212135201052186,26.177154305420753,11335.561769629438,9.596982040812883,train
SIM_00031,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,38.4532,2145.73,36.94,8.39,21.41,15.995,20.251,1,NONE,,PASS,63.145957491914295,24.28164132628079,14.171558673719213,6.289975647312219,5811.46053158646,99.70686080507276,35.23542703614428,43.09536707876778,43.75070509239782,38.84974604166166,51.49666598784195,19.005476569730504,1.330667123808562,1.7983761074217028,4.870692850092658,20.00334128819444,4.069391073889979,24.07273236208442,0.9913964232734851,0.0,4.9960036108132044e-14,8.43451502126982,12.73704880591698,5811.46053158646,4.870692850092658,train
SIM_00032,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,28.7555,2291.72,28.67,8.68,33.07,14.515,24.275,1,NONE,,PASS,80.16131189075608,23.050786040746367,5.704713959253635,8.809854256275978,11516.174318945818,99.6155789426162,40.01835685629571,66.92540072349419,41.532947821164626,32.30068401559817,60.31482465513687,35.4652620130896,1.3974642622535813,1.9967642234209626,10.033985334486884,13.480887921006945,6.114663140092303,19.595551061099247,0.8501033772323695,0.0,0.0,11.914904386259352,29.759482025389904,11516.174318945818,10.033985334486884,train
SIM_00033,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.3749,1602.32,57.91,8.57,29.54,13.212,18.796,1,NONE,,PASS,86.17554713364612,19.281692495606187,3.093207504393816,8.560557257643286,11537.114042519011,99.46573984861679,48.9268971404374,72.93202861716185,34.74178828037151,27.70842972332521,45.906358192336405,39.86335097469893,1.2899840354930765,1.3799997463178235,9.93635132302913,9.477285117187499,2.394231633467509,11.871516750655008,0.6156885218120882,0.0,1.8735013540549517e-14,12.437287371787821,39.641411746857216,11537.114042519011,9.93635132302913,train
SIM_00034,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,28.7343,1998.91,53.31,7.02,33.84,13.521,23.319,1,NONE,,PASS,78.96289386346203,22.68943481140877,6.044865188591241,7.512705596850883,9473.630723342738,99.62415988729603,37.959614579734776,66.09127104219066,40.88186452506085,30.850313795254955,60.063601881139355,35.476796808825775,1.3955156441044145,1.7460197389919943,8.275083041696439,12.479216695312502,6.343394741464269,18.82261143677677,0.8295760380647441,6.2450045135165055e-15,2.4980018054066022e-14,10.709072688981095,25.222316211406387,9473.630723342738,8.275083041696439,val
SIM_00035,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,36.9999,2201.37,41.52,8.97,23.38,11.993,20.332,1,NONE,,PASS,55.544801939146126,20.551521172682126,16.44837882731787,6.576105015215915,4943.667807948069,99.70127216164407,25.251365651804246,40.52707658340395,37.02976787870653,26.766000141629988,53.17684289696936,17.637695495974786,1.3431434056165197,1.8573483354264413,4.171090354639897,14.105890695312498,8.440162136464616,22.546052831777114,1.0970503177033044,0.0,1.2490009027033011e-14,8.688364994087665,10.487810325136984,4943.667807948069,4.171090354639897,train
SIM_00036,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,27.6565,1518.12,68.37,7.67,22.47,18.187,20.601,1,NONE,,PASS,89.84636830411144,24.84836085002658,2.8081391499734245,8.092667923052995,14879.888073781525,99.46692831113133,58.81606802095749,75.34564766410476,44.77182135139925,26.246949999111262,51.61898282684003,40.88642642193573,1.3315714729962136,1.2769432422174096,12.515988538960526,16.491868641493056,1.1326756180296191,17.624544259522676,0.7092839791685424,3.1225022567582528e-15,1.2490009027033011e-14,11.532411463506524,46.74815135509876,14879.888073781525,12.515988538960526,val
SIM_00037,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,35.7582,2041.73,86.44,9.12,33.45,10.292,25.763,1,NONE,,PASS,63.16409725187007,22.586344223518203,13.171855776481799,5.920312908179336,5532.619905454951,99.71003448506025,21.457682427748832,53.100565546408085,40.69611571805082,21.947266374165803,71.16639833416895,26.046849805408023,1.484283348249842,1.7811567467904088,4.826526167528517,11.520534661458335,15.525915410859858,27.046450072318194,1.1974691346533128,6.2450045135165055e-15,3.7470027081099033e-14,8.992754776724867,11.90752999071629,5532.619905454951,4.826526167528517,train
SIM_00038,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,37.1816,2375.06,85.78,6.54,32.82,13.418,18.219,1,NONE,,PASS,53.55905992639735,19.914115425593362,17.267484574406648,7.291182222243345,5105.742708020731,99.69301060932173,28.257336712352103,35.2673319536515,35.881289055123176,30.00768989776198,44.827798222988285,14.566856751327977,1.2822792006713577,2.067688496774279,4.444976322646006,16.014876826388893,4.863569203407416,20.878446029796308,1.048424475985692,6.2450045135165055e-15,2.4980018054066022e-14,9.179805958763653,11.245698014190062,5105.742708020731,4.444976322646006,train
SIM_00039,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,26.9269,1583.35,84.46,8.59,27.97,10.934,17.645,1,NONE,,PASS,68.3278272241306,18.398565708814424,8.52833429118557,5.94688592457152,4986.353898850541,99.62441115833066,32.74269361268056,52.90894851857938,33.150568844710676,25.129723537114813,46.41891565196997,25.538034530900127,1.2936617661244447,1.356588739403763,4.272227586991312,9.275522332465277,4.503052533481271,13.778574865946549,0.7488939672805843,3.1225022567582528e-15,6.2450045135165055e-15,9.50067274543495,14.848857600937961,4986.353898850541,4.272227586991312,train
SIM_00040,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,27.1256,2027.8,33.23,8.7,24.51,17.588,24.323,1,NONE,,PASS,89.63758577853504,24.314732967942298,2.8108670320576996,10.656061272456004,19476.621188869663,99.47450136737075,54.696774546637094,77.12654205574727,43.810329671968105,26.469495109628223,56.81710018432662,41.06714749348865,1.3705770934133055,1.7174230041757432,16.495511033327485,15.611112451388886,3.0657925289549857,18.67690498034387,0.7681311986838758,3.1225022567582528e-15,2.4980018054066022e-14,13.594684543937644,53.41280173793521,19476.621188869663,16.495511033327485,val
SIM_00041,latin_hypercube,42,2.0.0,manufacturer_reconciled,concentrate_staging_3x2,2026-09-08T13:20:41.404130+00:00,22.3838,2973.25,37.16,9.29,31.71,10.913,18.782,1,NONE,,PASS,67.70936509663382,15.155928864500323,7.227871135499674,12.983509941492033,9180.553298883344,99.56332262872306,31.271008875424055,53.0174466771421,27.30797993603662,19.123173395223468,42.067810267814146,24.0453315936896,1.2627717432262786,2.5790725106812573,7.963444932647495,7.694236946180556,4.443778692213091,12.138015638393647,0.8008757329829171,3.1225022567582528e-15,1.2490009027033011e-14,16.318696806111575,26.49699861927866,9180.553298883344,7.963444932647495,train
