clock_hour,q_feed_available_m3_h,c_feed_mg_l,temp_c
121,29.6607,1852.28,22.46
122,31.8722,1947.46,23.61
123,29.9392,1920.92,23.05
124,31.7685,1901.33,24.41
125,33.2013,1974.2,24.49
126,30.7076,1973.74,25.67
127,30.9959,1864.29,26.09
128,31.3788,1910.41,26.72
129,30.6579,1938.63,27.14
130,29.5095,1905.96,26.8
131,30.4431,1958.19,26.35
132,29.1502,1940.88,26.47
133,29.9906,2035.04,25.89
134,28.5145,1834.51,26.19
135,30.1793,1920.39,26.45
136,28.0744,1874.78,25.72
137,28.2935,1967.26,25.43
138,29.1508,1835.85,25.25
139,27.5664,1955.68,24.33
140,28.8829,1899.27,23.44
141,29.9851,1895.34,23.56
142,27.964,1855.06,22.82
143,29.7595,1916.54,22.93
144,30.2079,2012.25,23.67
145,31.0137,1948.53,22.93
146,29.7604,1990.69,24.15
147,30.0043,2056.03,24.3
148,31.7166,1975.2,23.71
149,31.6865,1929.2,23.93
150,31.7004,1994.22,24.97
151,31.726,1937.08,26.09
152,30.755,1943.14,25.75
153,31.2465,1885.96,26.87
154,30.9845,2036.58,27.34
155,29.8167,1961.77,26.54
156,31.4926,1999.86,26.66
157,29.9908,1930.86,27.29
158,28.297,2023.32,26.81
159,29.4646,1955.65,26.07
160,27.9212,1997.13,25.82
161,29.1808,2062.61,25.48
162,29.4269,2061.74,24.22
163,27.8946,2017.37,24.87
164,29.4717,1917.03,23.76
165,29.2696,2207.13,22.19
166,29.9076,2136.78,23.26
167,31.1292,2079.87,22.7
168,29.8037,1995.81,23.84
169,29.7852,2038.67,22.78
170,30.0384,2017.36,22.72
171,30.408,2130.27,23.84
172,31.2374,2074.64,23.67
173,31.7218,2016.26,24.09
174,31.7214,2039.46,25.25
175,32.1106,2139.33,25.0
176,31.3094,2172.38,25.27
177,32.2235,2172.33,27.28
178,30.5383,2130.26,27.02
179,32.5644,2073.83,26.8
180,30.5005,1898.58,27.0
181,28.926,2114.9,27.18
182,28.3933,2100.89,27.22
183,29.3253,2113.24,26.04
184,28.5222,2111.83,26.18
185,29.1223,2032.68,25.26
186,28.8786,2149.26,24.91
187,28.4928,2157.21,24.56
188,28.0235,2163.56,24.0
189,27.7275,2182.65,23.95
190,28.8928,2165.21,23.51
191,30.2969,2107.35,22.31
192,30.1713,2130.57,22.32
193,29.3916,2143.02,22.88
194,30.8885,2146.61,24.18
195,31.3689,2202.5,23.16
196,30.592,2183.54,23.9
197,31.5719,2271.73,24.21
198,31.5466,2281.5,24.72
199,30.5345,2155.77,25.61
200,31.5853,1922.51,26.7
201,31.5093,2228.48,26.64
202,31.6164,2123.25,26.33
203,31.2313,2108.82,28.31
204,28.8979,2134.08,27.04
205,28.8615,2132.11,26.64
206,29.662,2196.4,27.44
207,29.3504,2066.68,26.18
208,29.113,2096.0,26.83
209,31.6333,2181.51,25.08
210,28.9567,2198.38,25.72
211,29.4596,2199.41,24.58
212,29.4642,2113.44,24.65
213,29.4605,2101.55,24.54
214,28.9978,2129.26,22.7
215,30.2189,2173.3,23.71
216,29.3817,2247.12,22.3
217,30.1988,2034.06,22.54
218,30.3617,2142.43,22.87
219,31.1262,2074.31,23.84
220,33.1508,2053.57,24.02
221,29.9551,2209.0,24.4
222,32.049,2181.79,25.07
223,30.1587,2174.06,25.81
224,30.9215,2200.18,26.33
225,31.9318,2113.82,26.96
226,30.8014,2114.19,27.64
227,29.526,2268.7,26.92
228,29.4278,2120.03,26.74
229,30.1554,2176.06,27.24
230,28.6657,2129.35,26.16
231,29.1125,2014.96,26.07
232,28.7374,1999.94,26.5
233,28.0298,2084.54,25.46
234,30.2152,2179.18,24.4
235,29.0582,2159.56,23.74
236,27.0808,2163.44,24.02
237,29.0885,2045.62,24.16
238,28.7206,2197.95,23.83
239,30.2937,2039.18,23.12
240,29.366,2105.84,24.0
241,30.2964,2088.37,23.02
242,31.154,2074.41,23.2
243,31.7533,2160.95,22.3
244,30.3388,2034.06,23.78
245,31.1813,1991.08,24.91
246,31.12,2068.9,25.78
247,30.9262,2039.32,25.1
248,32.7114,2261.53,26.23
249,31.3846,2095.03,26.94
250,29.7413,2025.41,26.74
251,31.1225,1982.12,25.79
252,31.6977,1928.18,27.12
253,30.4377,1975.0,27.31
254,28.0345,2038.93,26.26
255,28.552,2113.2,26.29
256,29.7145,2090.42,25.42
257,27.985,2032.44,24.23
258,28.8551,1994.91,25.51
259,29.1708,2026.07,24.48
260,27.9594,1974.51,24.8
261,28.8917,2104.47,24.01
262,26.657,1985.81,23.09
263,28.7923,1987.83,23.03
264,29.7979,1855.98,23.28
265,29.39,1973.2,23.55
266,32.0559,2031.19,23.43
267,29.9165,1913.09,24.14
268,30.947,1928.36,23.85
269,31.5535,2017.3,23.98
270,32.653,1877.58,24.97
271,30.3002,2026.19,25.62
272,32.2296,1927.45,25.4
273,31.0688,1932.83,25.75
274,29.9648,1885.6,26.96
275,30.7579,1972.73,26.73
276,30.1592,2094.77,26.92
277,29.1316,1991.34,26.75
278,29.3058,1889.99,27.49
279,28.6311,2007.53,27.05
280,28.7918,1918.08,25.38
281,29.0808,2017.38,25.25
282,29.7688,1981.28,25.43
283,27.5609,1754.42,24.78
284,30.4074,1869.05,23.98
285,27.3777,1984.4,23.02
286,29.1286,1935.43,22.93
287,30.0824,1863.66,22.81
288,30.2248,1885.99,23.14
289,29.8901,1808.72,23.92
290,30.5835,1917.04,22.92
291,30.6663,2054.4,23.07
292,30.8275,1969.63,23.95
293,32.1286,2052.51,25.0
294,31.7856,1973.94,24.28
295,30.8946,1982.73,26.24
296,32.0187,2039.78,25.91
297,31.3065,1944.39,26.05
298,31.4003,1911.11,25.93
299,30.8919,1985.05,27.29
300,29.3368,2011.24,26.91
301,29.1636,1896.29,27.02
302,29.8478,1883.04,26.28
303,29.4276,1936.07,26.25
304,28.6842,1979.19,25.76
305,28.645,1978.9,25.47
306,29.5221,1847.43,24.67
307,28.0779,2049.6,23.72
308,29.1386,1898.61,25.36
309,28.7776,1923.49,22.9
310,29.0759,1887.69,23.36
311,30.4908,2106.35,22.18
312,30.6603,1961.7,22.0
313,31.039,1898.98,23.12
314,31.7944,2004.87,23.36
315,31.0775,2002.3,24.22
316,31.8446,1948.12,24.2
317,31.2007,2013.16,24.41
318,31.7593,1916.66,24.53
319,31.3448,1940.17,26.27
320,31.3766,1852.79,26.46
321,31.5368,1897.72,25.79
322,30.0954,2089.46,26.75
323,32.0621,2083.41,27.0
324,29.1952,1992.88,26.83
325,28.6404,2092.79,27.32
326,30.1765,1987.55,27.15
327,29.5727,1986.76,26.32
328,29.2003,2009.02,25.86
329,29.0538,2002.45,26.27
330,28.4902,2001.39,25.47
331,27.8333,2087.29,24.52
332,28.7616,2032.12,23.19
333,28.3976,2070.31,23.76
334,30.0301,2093.92,23.62
335,29.4941,2059.8,21.69
336,29.3396,1982.78,23.13
337,30.1311,1964.31,22.86
338,31.0803,2058.89,23.16
339,30.6097,2044.16,23.13
340,30.6413,2064.13,23.93
341,31.6438,2062.35,25.18
342,31.696,2222.72,24.78
343,31.0433,1992.24,26.0
344,30.9222,1956.97,25.6
345,31.2463,2100.58,26.79
346,29.5915,2062.26,26.73
347,29.2623,2107.95,27.11
348,29.4252,2128.1,27.0
349,29.441,2174.12,27.25
350,29.4987,2010.57,25.45
351,30.1196,2071.44,25.7
352,29.3871,2134.32,26.21
353,28.4232,2158.49,24.5
354,28.4848,2247.43,24.73
355,27.7491,2176.62,24.46
356,28.6862,2119.21,23.59
357,28.7084,2072.43,23.24
358,29.5082,2095.11,23.4
359,28.95,2096.39,23.57
360,30.4155,2174.13,22.52
361,31.6144,2152.97,22.78
362,30.663,2060.73,22.9
363,31.382,2116.45,22.38
364,31.8512,2197.58,24.07
365,31.1279,2168.19,24.95
366,31.6793,2183.23,25.51
367,31.459,2173.96,25.08
368,31.3772,2250.29,25.37
369,30.4423,2168.43,26.43
370,30.7696,2132.51,27.15
371,30.7866,2101.97,27.01
372,31.1609,2172.97,27.14
373,30.3792,2012.47,27.5
374,30.9725,2148.6,26.36
375,28.3255,2147.9,26.3
376,29.3988,2078.8,26.82
377,28.6978,2105.22,25.42
378,30.2518,2209.58,24.37
379,27.9045,2174.76,24.15
380,28.0292,2166.77,23.53
381,28.4598,2178.63,23.76
382,27.5509,2165.22,22.82
383,29.1912,2233.48,23.2
384,29.3927,2165.4,22.63
385,30.5085,2069.42,22.01
386,31.0234,2253.48,23.42
387,32.5616,2176.49,23.66
388,32.0594,2117.35,24.26
389,30.9874,2075.78,24.15
390,30.7813,2172.87,24.61
391,31.8424,2140.06,25.72
392,30.2429,2239.37,26.76
393,32.5258,2121.85,26.42
394,31.6936,2089.91,26.94
395,30.0129,2191.3,26.77
396,28.6295,2190.34,26.23
397,30.6949,2142.08,27.42
398,29.1584,2169.55,27.19
399,29.9296,2123.59,26.77
400,27.4254,2136.65,25.91
401,28.0716,2189.17,25.82
402,28.5042,2153.34,25.45
403,28.5887,2102.1,25.29
404,28.3409,2189.74,24.49
405,29.4376,1962.95,23.62
406,28.3959,2224.12,22.61
407,29.4979,1994.71,23.15
408,30.0962,2055.44,23.13
409,30.7998,2086.53,23.42
410,31.3193,2076.05,23.94
411,30.1609,2141.02,23.54
412,30.0717,2012.9,25.05
413,32.471,2087.7,23.6
414,31.7659,2033.01,25.21
415,30.8501,2081.02,25.12
416,32.54,2055.0,25.05
417,31.1532,2060.01,26.31
418,31.6934,2016.97,26.0
419,30.4422,2014.88,26.85
420,31.6486,2058.24,27.02
421,31.016,2093.14,27.49
422,29.0508,1996.14,25.98
423,29.7166,1975.44,26.87
424,29.2173,2059.92,26.05
425,29.646,2016.74,26.03
426,27.7281,2064.13,24.78
427,29.1,1955.59,23.82
428,29.5477,1898.86,23.39
429,27.5323,1969.39,22.94
430,28.3034,1951.18,23.51
431,27.9804,1988.29,23.81
432,29.7845,1950.72,22.72
433,30.9623,2029.39,23.38
434,31.9519,1963.71,22.51
435,31.1199,1986.18,23.68
436,32.6019,1982.86,24.33
437,30.3448,1981.44,23.76
438,30.1373,1964.73,24.9
439,31.4045,1993.36,25.88
440,31.6063,1911.64,24.53
441,31.0345,2040.11,27.08
442,29.096,1938.84,26.91
443,30.3169,1871.35,27.29
444,28.9564,1958.46,26.79
445,30.1475,1893.38,26.07
446,29.5433,1981.77,27.0
447,28.1874,2071.97,26.37
448,28.2899,1889.88,26.02
449,27.7037,1954.85,26.06
450,28.4499,1827.55,25.38
451,29.3152,1958.25,25.44
452,27.9124,1876.15,24.08
453,29.3426,1890.24,23.24
454,28.8258,1860.25,23.17
455,28.9775,1969.02,23.28
456,29.9144,1984.45,23.51
457,29.56,1924.5,22.33
458,30.3071,1870.47,23.27
459,30.1024,2017.13,24.39
460,32.8708,1876.31,23.88
461,31.4771,1791.36,24.95
462,30.9402,1948.5,25.25
463,31.6201,1854.8,26.0
464,31.2092,1980.65,25.6
465,30.8839,1898.89,26.01
466,31.2413,1958.56,26.74
467,30.9942,2007.18,26.17
468,29.5756,1851.48,26.87
469,29.1511,1891.13,27.06
470,29.03,1921.79,27.62
471,27.0978,2019.99,26.62
472,27.4888,1889.79,26.31
473,29.6446,1895.34,26.1
474,29.816,1961.57,24.52
475,28.3519,1900.27,24.4
476,29.1622,1946.23,25.21
477,29.1883,1846.3,23.55
478,31.7131,2074.71,23.83
479,30.5074,1863.59,23.55
480,29.8977,1927.88,22.26
481,29.6238,1948.09,23.22
482,29.4648,2067.8,23.34
483,31.2234,1876.66,23.75
484,30.694,2078.4,23.62
485,30.3111,2008.16,23.92
486,30.9827,1991.21,24.76
487,30.5837,1910.66,25.47
488,32.6488,2007.67,26.59
489,31.766,1933.75,27.32
490,30.7436,2057.0,27.43
491,31.5722,1926.66,27.36
492,30.0619,1982.14,26.5
493,28.9227,1959.7,26.73
494,30.4685,1937.91,26.84
495,29.3705,2045.85,26.1
496,27.8712,2037.76,26.29
497,28.3988,2082.48,25.88
498,27.7995,1907.5,25.27
499,27.4449,2082.54,24.99
500,29.4419,2173.44,23.55
501,30.4669,2000.47,24.05
502,28.1311,2145.74,22.92
503,30.0621,2020.72,22.6
504,29.4795,1958.66,23.27
505,29.9985,2027.15,23.68
506,30.2761,2112.86,23.51
507,30.3695,2004.15,23.6
508,31.3379,2022.86,24.16
509,30.7841,2098.92,24.55
510,31.7164,2067.89,24.44
511,31.4087,2107.14,24.9
512,31.1079,2090.64,25.96
513,30.3346,2109.41,26.45
514,30.2886,2058.9,26.74
515,30.9925,2102.89,27.27
516,30.4007,2037.42,26.89
517,28.8297,2174.38,27.21
518,29.3295,2062.94,26.66
519,29.5404,2172.57,27.33
520,27.3654,2094.58,26.04
521,28.9858,2124.38,26.69
522,27.9699,2086.12,25.18
523,29.0076,2058.31,24.38
524,28.0904,2017.94,23.55
525,27.4954,2062.53,22.86
526,27.948,2109.53,22.77
527,29.6502,2144.67,22.63
528,30.2078,2195.44,23.2
529,29.6648,2110.81,22.81
530,31.2609,2087.23,23.36
531,29.7314,2056.04,24.23
532,31.2462,2173.73,23.96
533,30.4801,2230.09,25.52
534,30.9785,2225.1,24.41
535,31.4868,2193.58,25.44
536,30.6107,2191.02,25.73
537,30.753,2256.12,26.88
538,31.555,2175.59,25.61
539,29.9267,2195.68,26.21
540,30.6686,2138.74,26.95
541,28.708,2077.19,27.71
542,29.6738,2118.63,26.84
543,30.0926,2159.7,25.74
544,26.7236,2164.31,25.4
545,27.9136,2276.49,26.35
546,28.9617,2165.88,24.69
547,28.3887,2231.65,24.01
548,28.9979,2134.56,24.74
549,28.4562,2141.54,24.09
550,29.3193,2079.92,23.9
551,29.4872,2114.37,22.59
552,30.9342,2189.61,22.24
553,30.5918,2157.36,23.13
554,31.0201,2212.25,23.44
555,30.7312,2165.14,23.77
556,30.909,2131.56,24.74
557,31.1028,2279.89,23.62
558,31.8156,2143.48,25.43
559,31.1121,2216.87,24.97
560,31.5309,2120.85,26.43
561,32.721,2185.18,26.18
562,31.4469,2195.83,26.33
563,30.1274,2150.06,26.63
564,30.961,1993.55,26.28
565,29.2853,2133.05,26.95
566,27.6195,2202.79,26.35
567,28.1329,2157.5,26.81
568,27.2043,2149.37,26.32
569,28.2699,2015.94,26.36
570,28.5147,2072.59,25.18
571,29.8923,2136.94,24.74
572,28.9625,2133.22,24.7
573,28.7641,2177.72,23.27
574,29.9135,2092.31,22.52
575,27.8429,2121.42,23.17
576,30.1885,2094.05,22.29
577,31.0049,2029.77,24.3
578,29.5671,1949.49,24.0
579,31.9757,2106.49,24.67
580,31.5698,2086.81,24.03
581,31.1167,2034.97,24.76
582,32.0062,1970.55,24.77
583,33.2654,2101.09,25.96
584,31.4445,2042.93,25.39
585,31.2592,2087.85,25.14
586,30.3825,2161.81,26.34
587,29.7084,1917.0,26.2
588,30.6643,1999.02,27.74
589,28.9269,2023.95,27.84
590,29.3073,2119.32,26.03
591,28.5572,1929.38,27.06
592,29.0841,2139.27,26.48
593,28.818,2026.84,24.73
594,29.33,2008.54,24.8
595,28.1431,1998.06,24.19
596,28.4851,1979.45,24.37
597,28.1563,2064.25,22.97
598,28.8946,1933.05,23.22
599,29.9136,2013.74,22.73
600,30.6056,1965.88,23.24
601,29.6505,1939.2,22.96
602,31.4457,2136.16,23.0
603,32.1452,2002.3,23.48
604,31.6298,2010.2,25.02
605,32.9503,2038.01,24.27
606,30.881,1880.9,24.48
607,30.4532,2067.86,25.81
608,29.8761,1808.84,25.93
609,32.2575,1910.02,25.71
610,31.2735,1925.49,27.85
611,30.3438,1984.95,26.76
612,30.224,1960.3,26.81
613,28.7114,1934.44,27.01
614,31.2066,1941.13,27.6
615,29.0427,1880.71,25.57
616,28.7885,1847.24,26.14
617,29.1317,1978.5,26.56
618,28.8848,1974.51,25.06
619,28.7302,2026.08,23.86
620,28.0686,1881.89,23.69
621,29.3165,1969.3,23.69
622,30.7556,1909.31,23.93
623,30.6881,1996.52,22.9
624,31.2745,1985.33,23.41
625,29.9793,1935.76,22.35
626,29.9583,1901.97,22.55
627,30.96,1979.41,23.34
628,31.3436,1960.15,24.72
629,32.3242,1880.02,24.52
630,30.146,1841.33,25.14
631,32.6725,1903.77,25.66
632,31.1726,2012.26,26.55
633,30.7192,1990.54,26.11
634,29.9403,1855.6,27.08
635,29.0643,1853.03,26.52
636,30.6585,2000.49,27.99
637,29.6704,1856.95,26.53
638,28.218,1956.89,26.29
639,27.9033,1890.77,26.69
640,28.4323,2026.32,26.04
641,29.8863,1884.79,25.68
642,28.2923,2001.49,25.11
643,27.3486,1946.0,23.94
644,28.5044,1952.21,24.81
645,28.7212,1821.17,24.03
646,27.0925,1809.68,23.95
647,29.5683,1931.21,22.8
648,29.8153,1961.99,23.21
649,30.9452,1882.53,23.17
650,32.2292,1887.71,23.83
651,31.9619,1989.84,24.17
652,31.0839,1993.15,24.1
653,30.5637,1954.46,23.72
654,33.5587,2012.99,25.89
655,31.4963,1899.29,25.8
656,31.3102,1952.05,25.7
657,31.0414,2076.03,26.62
658,30.9085,1985.1,25.98
659,30.2727,1992.51,27.46
660,29.5411,2127.29,26.26
661,29.1743,1909.05,26.82
662,29.2238,2044.94,26.85
663,28.5046,2101.21,26.93
664,28.1307,1986.14,26.05
665,28.6363,2061.52,25.84
666,28.296,1955.38,24.99
667,29.7543,1977.49,24.47
668,26.5802,2046.21,24.04
669,29.8125,2075.48,23.49
670,30.2469,2099.29,22.42
671,27.9531,2130.69,22.68
672,29.7258,2036.95,23.12
673,30.0911,2117.1,22.94
674,29.624,2029.43,23.19
675,30.4384,2108.56,23.42
676,30.4106,2071.33,23.57
677,32.8507,2090.05,24.24
678,32.2485,2093.11,24.85
679,32.4661,1975.78,25.52
680,31.8764,2008.92,26.2
681,30.1574,2086.79,26.32
682,30.3304,1983.6,26.22
683,30.7797,2138.86,26.23
684,29.0223,2145.36,28.3
685,30.1822,2116.7,26.37
686,29.0577,2033.73,26.47
687,28.6395,2187.65,26.67
688,29.2697,2230.83,26.18
689,28.9065,2121.08,25.78
690,28.2112,2146.45,24.78
691,29.4786,2131.38,24.6
692,27.8361,2154.44,24.03
693,29.4321,2118.68,23.43
694,29.7245,2126.89,23.39
695,29.3641,2186.3,23.6
696,30.2609,2275.56,22.99
697,29.3873,2053.55,23.06
698,31.4892,2133.92,23.8
699,30.9127,2071.78,24.07
700,30.8809,2240.44,24.79
701,32.2881,2111.83,23.6
702,30.9365,2062.52,25.45
703,30.3221,2189.28,25.82
704,30.0537,2257.36,25.56
705,31.5455,2194.08,26.54
706,29.7257,2167.96,27.26
707,31.7921,2181.46,26.52
708,28.3345,2242.88,27.22
709,30.9689,2106.46,27.37
710,29.4188,2152.95,26.2
711,28.862,2133.08,26.34
712,28.265,2090.59,26.15
713,28.8704,2141.21,25.12
714,28.4699,2227.46,24.56
715,29.4338,2194.91,24.41
716,28.7923,2199.32,24.4
717,29.0596,2169.03,23.91
718,28.9591,2191.06,22.84
719,29.5662,2110.87,23.39
720,30.2462,2139.42,22.58
721,29.0201,2168.43,22.26
722,29.6715,2172.32,23.08
723,31.6553,2173.48,24.15
724,31.4357,2144.4,24.33
725,31.3017,2128.34,24.48
726,31.5147,2338.58,24.79
727,31.727,2201.5,25.32
728,30.8672,2169.71,26.05
729,30.438,2128.61,25.88
730,30.9067,2113.08,26.56
731,29.6055,2129.7,26.82
732,30.3266,2152.39,26.32
733,28.2497,2019.13,26.51
734,30.0733,2034.8,26.94
735,29.3174,2087.64,26.42
736,28.9058,2135.05,25.85
737,29.3373,2104.92,25.06
738,29.8324,2204.51,25.79
739,29.3626,2023.31,24.06
740,27.2283,2063.52,24.13
741,27.9157,2196.05,23.34
742,28.7501,2108.87,23.29
743,29.6326,2150.16,23.3
744,30.4141,2216.14,22.31
745,29.8076,2047.36,23.06
746,30.8994,2078.88,23.86
747,30.4564,2064.29,24.47
748,30.8098,1959.1,23.93
749,30.3236,2053.43,24.5
750,30.7614,2120.57,26.11
751,30.3675,2095.74,26.09
752,30.5183,2096.03,25.69
753,31.9036,2031.91,26.1
754,29.9905,2010.6,27.21
755,32.4941,2121.64,26.43
756,30.3947,2011.16,27.54
757,29.7596,2054.16,27.1
758,28.5633,2041.83,26.99
759,29.4996,2115.27,26.29
760,28.2405,2081.4,25.69
761,28.6487,1940.98,26.25
762,30.5481,1943.04,24.88
763,28.4743,2044.68,24.28
764,29.6204,2001.77,23.96
765,28.3768,1974.06,23.68
766,29.222,2058.1,22.75
767,31.0284,2004.26,22.79
768,29.4984,1992.08,22.69
769,31.8382,2031.72,23.49
770,31.3162,1958.49,22.82
771,30.6107,2071.27,22.71
772,31.805,1926.12,23.02
773,32.2269,2009.16,23.75
774,31.9974,2052.21,25.68
775,30.1927,1880.09,25.53
776,30.7173,1938.78,26.25
777,30.8626,2024.68,26.68
778,30.6905,2022.47,26.76
779,30.8848,1939.75,26.89
780,30.1422,1903.1,27.52
781,28.5435,2001.8,27.0
782,29.5542,2012.86,27.43
783,29.4278,1869.51,26.72
784,29.1488,1864.84,25.69
785,29.4157,1948.42,25.27
786,29.1671,1970.65,24.64
787,28.9185,1913.07,25.09
788,28.6448,1970.05,23.8
789,27.6106,1885.13,23.19
790,29.5937,1799.45,23.43
791,29.7779,1899.65,23.02
792,30.2173,1927.8,23.15
793,29.3668,1906.54,24.01
794,29.8852,1852.82,23.72
795,31.9032,1812.82,23.6
796,31.2674,1890.49,23.3
797,31.9941,1974.94,24.23
798,31.5227,1996.37,25.36
799,31.4727,1992.35,24.93
800,32.0497,1872.38,27.07
801,30.6478,1852.53,26.42
802,30.8269,1952.14,26.76
803,30.0184,1961.2,26.6
804,29.6524,1948.02,27.25
805,29.3644,1804.25,26.35
806,29.4277,1874.32,27.81
807,28.5563,1925.95,27.07
808,29.7056,1958.53,26.49
809,27.8354,1977.05,24.82
810,28.3505,1941.54,25.1
811,28.1993,1954.75,25.09
812,29.8585,1942.17,24.3
813,29.0966,1980.53,23.08
814,30.0755,1960.62,22.94
815,28.4233,1948.39,22.84
816,30.2136,1931.08,22.7
817,31.0999,1954.92,23.83
818,30.8158,1982.11,22.31
819,31.913,1972.2,23.91
820,30.8852,1982.23,23.35
821,32.5764,2043.29,24.0
822,33.3391,1982.09,24.0
823,31.1586,1930.8,25.24
824,30.9426,2026.42,26.76
825,32.2234,1895.18,26.55
826,32.0137,1916.12,26.13
827,29.9699,2005.08,27.44
828,29.6639,2019.92,27.62
829,29.3863,1918.31,26.98
830,28.1744,1974.19,27.75
831,28.2044,1965.0,26.82
832,27.8976,1976.43,26.34
833,27.9369,2066.56,25.12
834,28.4723,2056.69,25.31
835,28.7385,2017.54,24.59
836,29.9414,1990.36,24.26
837,28.1407,1946.59,23.24
838,30.0375,2117.24,23.33
839,29.4406,2072.04,22.66
840,29.9604,1998.6,21.93
841,30.9281,2088.66,23.57
842,29.8518,2045.75,22.52
843,31.3666,2037.21,23.64
844,31.4322,2085.0,24.17
845,31.8428,2018.82,24.65
846,31.7313,2047.08,24.86
847,33.4131,2079.35,25.65
848,30.7888,2046.4,26.24
849,30.6359,2120.78,26.78
850,30.2515,2196.98,27.6
851,29.9438,2043.73,27.05
852,29.4901,1993.16,27.03
853,30.563,1976.97,26.48
854,30.3864,2091.97,26.95
855,28.4827,2065.05,26.75
856,28.0351,2121.07,25.9
857,28.9282,2120.21,25.79
858,28.0582,2019.63,24.85
859,29.0575,2010.38,24.82
860,28.8633,2140.38,24.46
861,27.7267,2133.98,24.04
862,30.488,2103.42,23.33
863,31.0485,2032.53,22.55
864,29.5098,2163.1,22.69
865,30.0781,2213.87,23.37
866,30.9787,2156.83,24.49
867,31.3282,2091.76,23.42
868,31.8259,2147.6,24.23
869,33.0571,2065.13,24.2
870,31.3584,2212.59,24.51
871,30.8103,2155.9,25.18
872,30.1956,2046.62,24.96
873,30.4759,2136.23,27.09
874,30.7235,2183.47,25.62
