clock_hour,q_feed_available_m3_h,c_feed_mg_l,temp_c
292,30.9423,2006.76,23.72
293,31.9976,1876.7,23.58
294,33.728,1963.62,23.78
295,32.6679,1820.51,25.58
296,32.3312,2062.47,25.01
297,29.878,1858.62,25.78
298,30.9214,1892.76,27.68
299,30.1958,1910.68,27.47
300,28.8632,1964.1,26.68
301,29.8691,1872.25,27.0
302,30.0559,1894.05,26.33
303,29.2032,1949.38,26.55
304,29.4374,1969.86,26.13
305,29.6304,1958.71,24.92
306,28.1977,1896.06,24.77
307,30.1154,2015.02,24.79
308,28.0143,1997.33,23.7
309,28.7616,1911.22,22.84
310,29.209,1881.19,23.96
311,29.2605,1954.73,24.0
312,28.7992,1849.22,23.09
313,31.2349,1894.7,22.88
314,32.234,1940.23,23.47
315,31.4625,2002.89,23.15
316,31.3907,1961.23,23.62
317,31.1541,1971.64,24.88
318,31.8675,1920.49,24.28
319,31.9173,1921.42,25.66
320,31.1535,1905.41,25.93
321,30.5781,1953.2,26.96
322,28.7079,1931.73,26.82
323,30.3627,1977.68,25.57
324,31.1258,2000.16,27.71
325,29.6605,1884.57,27.28
326,28.0161,2019.92,26.89
327,28.2825,1937.39,25.58
328,27.4216,2091.88,25.33
329,26.896,1888.72,25.99
330,29.7078,2038.15,25.02
331,28.6909,2009.45,24.86
332,29.0717,1939.83,24.43
333,27.1742,2057.37,23.26
334,29.6853,2128.5,23.58
335,30.1704,1998.59,23.19
336,31.0024,1948.26,23.49
337,29.5496,2108.67,22.81
338,29.7249,2118.59,22.64
339,32.082,2073.11,23.64
340,31.8151,2010.95,24.34
341,31.2108,2078.12,24.26
342,32.1046,2029.01,24.66
343,32.8554,2129.56,26.0
344,31.5447,2082.14,26.96
345,31.4846,2159.12,26.37
346,31.5021,1942.98,26.87
347,30.9852,2127.35,26.85
348,29.887,2088.74,26.79
349,29.6802,2208.65,26.05
350,27.743,2170.47,26.44
351,27.888,2188.63,26.25
352,30.782,2141.49,25.91
353,28.0611,2107.9,26.07
354,27.128,2139.57,24.04
355,29.6311,2201.58,23.9
356,30.1402,2102.04,24.25
357,27.8891,2205.17,23.86
358,29.2769,2082.88,23.81
359,29.4356,2040.94,23.27
360,29.7532,2249.86,22.43
361,29.7146,2049.66,22.58
362,30.0851,2191.87,22.87
363,30.6655,2108.67,23.72
364,31.7413,2136.35,23.94
365,31.2965,2065.72,24.69
366,31.6853,2332.87,24.81
367,31.5732,2176.08,25.99
368,31.1425,2099.49,25.9
369,30.539,2055.6,25.72
370,30.0638,2265.94,25.96
371,30.0894,2186.09,27.48
372,29.9872,2074.15,27.61
373,28.4653,2149.51,25.89
374,28.6212,2159.18,26.16
375,29.7243,2097.25,26.91
376,28.0474,2179.25,26.61
377,28.6489,2037.78,24.89
378,27.3586,2146.05,24.78
379,29.5595,2216.12,23.8
380,29.7824,2160.85,23.94
381,29.1451,2181.5,23.63
382,29.3509,2087.3,22.25
383,29.9846,2038.59,22.75
384,29.8913,2226.18,23.74
385,29.8197,2088.28,22.41
386,31.4409,2231.4,23.11
387,30.4793,2047.01,24.21
388,31.633,2071.9,24.6
389,32.4675,2121.09,24.33
390,30.5442,2272.62,25.02
391,31.3327,2093.1,25.21
392,31.3099,2069.17,26.64
393,29.3355,2187.32,26.25
394,30.3541,2127.23,25.55
395,30.4456,2076.67,27.05
396,28.9668,2178.39,27.2
397,30.4126,2225.73,26.89
398,30.5852,2169.72,26.95
399,30.1235,2205.88,27.29
400,30.3691,2124.25,25.88
401,28.3177,2070.36,24.44
402,29.453,2158.76,24.97
403,28.8236,2137.96,24.38
404,27.7137,2137.51,23.89
405,28.1829,1995.19,23.85
406,28.9292,2134.09,23.96
407,28.1882,2145.32,23.58
408,29.9818,2039.01,22.65
409,30.4134,2105.46,22.88
410,33.0606,2228.36,22.27
411,31.3046,2106.03,23.66
412,32.4083,2007.6,24.75
413,31.8961,2051.04,23.57
414,30.9508,2230.54,24.72
415,30.6733,1983.87,25.08
416,30.8406,2025.3,25.85
417,30.7927,2104.17,25.99
418,31.683,1981.05,26.53
419,31.389,2017.17,26.94
420,29.6863,1991.84,27.36
421,29.4137,2055.37,26.97
422,28.6111,1963.27,26.04
423,28.7879,2066.29,26.02
424,28.9224,2037.13,26.07
425,28.1083,2089.58,26.02
426,28.6136,1958.68,24.22
427,28.0402,2001.65,25.14
428,29.782,1961.62,23.99
429,29.1231,1944.24,23.66
430,28.7926,2049.56,22.69
431,30.7505,2002.3,22.51
432,28.5977,2027.36,22.73
433,30.2835,1971.18,23.24
434,31.9909,2089.6,24.09
435,32.0548,1912.09,23.51
436,31.9437,2028.93,23.9
437,31.4195,2056.64,24.47
438,32.3298,1957.15,25.33
439,32.0425,1964.0,24.91
440,32.1787,2098.34,25.87
441,30.2403,1850.39,26.23
442,31.6557,1880.24,26.81
443,29.6537,1951.95,28.11
444,28.9672,1903.89,27.01
445,29.6047,1921.85,26.52
446,29.1923,1871.54,26.59
447,29.9734,1966.42,26.85
448,28.5296,2007.49,25.92
449,28.8111,1904.65,24.95
450,27.6845,1951.12,25.47
451,27.5564,1894.76,24.28
452,28.4076,1832.68,23.62
453,29.4108,1973.68,24.24
454,31.3457,1948.73,23.19
455,28.7601,1913.63,23.25
456,31.4612,1892.84,23.89
457,30.1583,1858.91,22.18
458,31.895,1867.92,22.76
459,29.8711,1894.77,23.85
460,31.5107,1913.81,24.3
461,31.5774,1924.29,24.74
462,31.138,1977.41,24.65
463,31.228,2060.0,26.36
464,31.2983,1799.42,26.24
465,31.1649,1890.61,25.77
466,29.223,1903.03,26.7
467,29.3749,2084.53,26.44
468,29.2875,1985.61,26.24
469,27.3846,1959.47,26.38
470,28.1412,1889.43,27.34
471,29.536,1863.08,27.19
472,28.9479,1977.83,25.74
473,27.8026,1973.69,25.98
474,29.253,1958.11,24.59
475,28.5445,1870.98,24.37
476,27.9448,1884.62,24.3
477,29.4404,1887.62,23.99
478,30.3215,1952.1,23.02
479,29.3264,1913.63,23.92
480,30.5908,1863.05,22.85
481,30.6225,2029.47,22.77
482,31.0106,1934.39,23.3
483,30.0519,1904.51,23.63
484,30.1991,1954.97,24.13
485,30.5501,1888.73,23.86
486,31.7506,2041.5,25.76
487,31.3941,1860.59,24.46
488,31.1481,1907.34,25.92
489,32.0967,1981.37,24.78
490,31.9793,1982.42,26.96
491,28.8726,1910.94,26.97
492,28.2801,2043.94,26.93
493,29.2384,2010.03,27.12
494,29.6022,1882.84,26.91
495,29.404,2030.67,26.35
496,28.4844,1916.74,26.04
497,26.8423,1995.24,24.91
498,30.0137,1923.91,25.07
499,27.9928,2052.26,24.55
500,28.9875,1999.34,24.0
501,28.9561,2068.6,23.45
502,28.9843,1962.05,23.63
503,30.5075,1946.02,22.74
504,31.016,1912.83,22.98
505,29.2892,2144.91,22.61
506,28.681,1994.37,23.4
507,30.5309,2106.92,24.36
508,31.5743,2031.18,24.32
509,31.6717,1989.51,24.47
510,31.787,2182.31,24.85
511,32.3564,2063.67,25.55
512,32.1195,2163.42,25.61
513,30.7068,2076.51,26.13
514,29.6355,2094.93,27.66
515,29.7738,2107.11,26.72
516,30.956,2097.5,27.01
517,29.0398,2096.53,27.19
518,30.1642,2127.59,26.1
519,29.4825,2080.8,25.95
520,30.4419,2101.4,26.05
521,28.5424,2131.85,25.22
522,26.6302,2140.06,25.28
523,30.1676,2183.55,23.65
524,28.7279,2158.13,24.33
525,28.8395,2091.17,23.49
526,30.4013,2118.87,22.99
527,29.3323,2217.82,22.81
528,29.1416,2174.69,23.3
529,30.1057,2196.79,22.05
530,31.2149,2129.4,23.63
531,30.7461,2158.71,24.15
532,32.76,2131.05,24.81
533,30.6697,2216.81,24.48
534,30.8731,2147.26,24.8
535,30.3426,2060.67,25.76
536,32.8352,2196.45,25.1
537,32.4504,2112.54,26.18
538,30.5076,2129.24,26.49
539,29.6756,2178.73,26.54
540,28.5658,2217.98,28.04
541,30.7753,2145.74,27.26
542,29.7524,2173.33,25.69
543,29.4564,2188.2,27.03
544,28.3973,2151.64,26.23
545,29.5229,2120.49,25.89
546,28.5197,2083.81,25.38
547,27.5888,2166.41,24.15
548,27.9669,2221.44,23.73
549,29.1502,2071.05,24.33
550,28.1445,2112.39,23.26
551,30.0346,2099.75,23.51
552,29.233,2218.96,22.67
553,30.0007,2190.91,22.85
554,30.3147,2154.19,23.17
555,30.7923,2237.83,23.18
556,31.7164,2103.81,24.62
557,30.3753,2217.46,25.03
558,30.9545,2173.61,24.84
559,30.3255,2184.07,25.87
560,30.8752,2148.41,26.02
561,30.2409,2121.87,26.23
562,30.854,2151.62,26.35
563,30.7427,2117.45,26.76
564,31.5487,2155.83,26.28
565,29.2179,2061.42,26.52
566,30.3204,2193.51,27.2
567,28.4905,2133.96,26.87
568,28.1474,2135.84,26.53
569,29.0498,2238.58,24.84
570,29.3121,2172.64,25.34
571,29.4245,2124.79,24.84
572,29.11,2097.74,24.18
573,29.055,2086.2,23.67
574,30.6661,2156.43,23.21
575,29.2174,2048.95,23.47
576,29.3066,2129.89,23.29
577,29.8692,2126.94,23.28
578,29.7033,2108.92,23.39
579,30.5093,2048.33,23.37
580,32.5722,2043.22,23.92
581,30.1385,2120.23,23.33
582,32.903,2063.58,25.27
583,30.196,2160.1,25.63
584,32.1539,2061.34,26.08
585,28.8549,2074.47,26.11
586,32.1488,2038.38,26.61
587,29.8266,2051.34,27.45
588,30.1527,1952.04,26.37
589,29.5423,2083.57,26.21
590,28.9695,2105.72,26.64
591,30.1775,1960.04,26.05
592,29.5577,2033.3,25.99
593,28.5024,2063.2,25.46
594,28.8772,1881.72,25.2
595,29.3115,1952.71,23.58
596,28.4558,1986.44,24.79
597,29.6287,2055.81,23.68
598,30.1007,2027.33,23.13
599,29.1317,1994.2,23.16
600,29.0712,1937.04,22.73
601,30.6596,1868.26,23.55
602,30.0324,1800.05,24.21
603,31.4069,1989.13,23.94
604,31.0747,1941.64,24.61
605,32.2605,1941.54,24.26
606,32.2335,1969.23,24.98
607,33.1439,2033.22,24.8
608,32.3097,1943.77,25.39
609,31.4902,1971.92,26.07
610,30.26,1894.57,26.34
611,29.5724,1922.43,26.79
612,30.4275,2040.97,27.46
613,30.6752,1966.2,26.89
614,29.9669,1931.54,27.19
615,28.8354,1917.2,25.67
616,28.2548,1883.21,27.71
617,29.4851,1906.23,25.42
618,28.7086,1987.38,25.12
619,27.1204,1939.74,25.04
620,29.9429,1945.53,24.12
621,27.1584,2085.78,23.26
622,28.6262,1888.37,23.5
623,29.2862,2013.27,21.98
624,30.4878,1891.16,23.37
625,29.9554,1921.6,22.84
626,30.1957,1837.03,24.02
627,31.0361,1859.79,22.97
628,32.2201,1902.98,23.93
629,31.1821,1949.66,24.74
630,33.1971,2056.36,24.96
631,31.6668,1907.22,25.29
632,30.9007,1950.69,26.06
633,30.7186,1973.3,27.02
634,30.2164,1937.94,26.35
635,30.923,1980.5,26.26
636,29.7685,1813.83,26.8
637,29.4816,1870.91,26.54
638,28.7424,1930.18,26.64
639,30.3983,1960.01,26.77
640,27.1717,1926.57,26.52
641,28.2807,1835.55,25.18
642,28.8118,1965.5,25.26
643,28.8085,1907.59,23.88
644,28.7341,1905.47,24.19
645,29.5459,1914.74,23.62
646,29.4532,1853.94,23.51
647,29.4519,1940.48,22.62
648,29.1682,1940.35,22.83
649,30.6595,1978.1,23.73
650,29.874,1922.19,23.14
651,29.4378,2004.07,23.71
652,32.0731,1864.07,23.97
653,31.2365,1963.16,24.35
654,31.1084,1897.61,26.13
655,31.2913,1901.96,25.6
656,31.1881,1984.91,26.19
657,30.8036,1960.98,26.92
658,30.6018,1977.57,26.39
659,30.5827,2104.81,27.18
660,29.8949,1909.92,27.64
661,30.0389,2080.36,26.71
662,31.2527,2023.05,27.53
663,29.7386,2015.33,26.29
664,29.0885,2000.9,25.52
665,28.6403,1997.12,25.81
666,28.8093,2053.09,24.7
667,29.1988,2104.47,24.03
668,29.0702,1978.45,24.83
669,29.8953,1892.15,22.78
670,30.1283,2078.0,22.04
671,29.4604,2040.7,22.92
672,29.6282,1983.98,23.56
673,30.7915,2050.59,23.14
674,32.1009,2002.87,23.77
675,30.1999,2016.23,24.09
676,31.6661,2112.38,24.47
677,31.4101,2028.48,22.98
678,31.3839,2093.69,24.89
679,31.2746,1991.69,26.11
680,32.5569,2142.1,25.93
681,31.9279,2060.62,27.01
682,30.8797,2043.63,27.04
683,29.9833,2068.64,26.4
684,30.7466,2013.3,27.28
685,29.9038,2025.12,27.06
686,28.91,2141.54,25.81
687,28.6144,2162.4,26.97
688,28.9169,2132.22,25.36
689,27.2267,2092.1,26.64
690,28.3839,2049.17,24.52
691,28.3297,2049.18,25.25
692,28.251,2124.19,23.12
693,29.5022,2096.66,23.97
694,28.6439,2143.5,24.16
695,29.8035,2068.89,23.79
696,29.6907,2052.16,23.01
697,30.0753,2143.32,22.58
698,30.3587,2138.12,23.32
699,33.3522,2222.16,22.88
700,31.3813,2247.99,24.06
701,30.7841,2159.84,24.36
702,30.2143,2117.34,25.2
703,30.2654,2049.4,25.81
704,30.5087,2222.28,25.58
705,30.6741,2147.41,26.55
706,30.5897,2139.46,27.17
707,31.2304,2266.92,27.26
708,29.6151,2148.49,26.6
709,29.9131,2171.11,27.13
710,29.2256,2155.09,26.65
711,29.425,2189.59,26.5
712,29.1062,2171.22,26.55
713,28.576,2131.32,25.46
714,28.4185,2158.79,24.87
715,30.1255,2239.6,24.03
716,28.7876,2105.21,23.84
717,28.0242,2167.76,23.72
718,28.7836,2233.69,23.78
719,28.272,2219.06,22.77
720,29.4809,2195.38,22.42
721,29.2122,2038.7,22.62
722,31.5712,2133.09,23.28
723,32.855,2139.38,23.62
724,31.5206,2092.63,24.57
725,30.8368,2113.13,24.99
726,30.9027,2096.05,25.23
727,30.4242,2139.7,25.25
728,30.1828,2152.68,25.48
729,30.8585,2141.39,26.47
730,31.5649,2145.08,26.77
731,30.068,2128.02,26.72
732,28.5786,2141.34,26.91
733,31.3052,2097.28,26.66
734,27.7294,2142.78,25.93
735,29.4275,2004.29,26.11
736,30.2342,2126.69,26.38
737,29.5127,2220.85,25.72
738,29.1334,1962.98,25.24
739,26.9689,2145.04,23.47
740,29.356,2118.63,23.0
741,28.3678,2185.39,24.24
742,29.234,2137.73,22.43
743,28.4535,2129.73,22.64
744,28.9992,2158.37,22.95
745,29.5743,2117.27,23.94
746,32.2846,2070.44,23.65
747,30.336,2070.78,23.52
748,30.1921,1975.51,23.38
749,29.5198,1997.41,24.95
750,32.9572,2142.17,24.71
751,31.9908,2145.63,25.37
752,30.8656,2086.58,26.52
753,29.1004,2044.01,26.27
754,29.886,2047.93,26.79
755,29.7531,1989.42,28.64
756,31.6369,1956.16,26.96
757,28.9002,1978.15,27.41
758,29.7776,2047.52,27.12
759,27.5594,2071.68,26.42
760,28.4171,1934.55,26.12
761,29.37,1999.66,25.19
762,28.0008,1940.9,25.0
763,27.4101,2006.0,24.96
764,29.3075,1991.61,23.87
765,29.4124,2024.83,23.74
766,29.4895,1858.89,22.55
767,30.5138,2114.84,22.87
768,29.6223,2077.41,23.1
769,30.6911,2013.34,23.25
770,29.8498,2014.7,23.95
771,30.8495,1861.52,23.76
772,31.3534,1974.8,24.53
773,29.7085,2023.45,24.61
774,31.0177,1895.29,24.67
775,32.0141,2050.17,26.16
776,30.0211,1895.75,25.56
777,30.4893,1943.14,26.95
778,30.8372,2010.89,27.26
779,32.8182,1915.8,25.83
780,30.785,2060.35,27.5
781,29.1745,1928.58,27.29
782,27.9924,1790.58,26.33
783,28.651,2044.19,26.91
784,28.7268,1916.36,25.97
785,29.4295,1967.31,26.59
786,28.0745,1945.39,25.21
787,29.2245,1901.5,25.02
788,29.5881,1923.32,23.8
789,28.7481,1904.39,23.71
790,29.8762,2015.2,23.76
791,29.3179,1928.93,22.73
792,30.0221,1933.79,22.96
793,29.172,1951.06,22.43
794,30.7869,1979.61,22.63
795,31.749,1882.77,24.01
796,31.765,1916.1,24.04
797,31.2554,1955.08,24.04
798,32.3087,1904.24,25.39
799,30.9762,1891.35,25.41
800,31.1144,1972.89,24.54
801,29.9683,1915.47,26.56
802,31.2954,1974.22,26.92
803,30.043,1917.39,26.49
804,30.1877,1849.96,26.57
805,29.7665,1928.08,27.1
806,29.2463,1991.0,26.08
807,29.1863,1948.23,26.31
808,29.3011,1975.8,26.21
809,28.4814,1976.45,25.48
810,28.944,1938.89,25.5
811,28.6907,1912.59,25.05
812,29.168,1916.39,24.3
813,28.7439,1956.37,24.43
814,30.0828,2029.01,22.39
815,30.1152,1981.92,23.17
816,29.3252,1887.76,23.46
817,30.2583,1929.34,23.17
818,30.1516,1803.09,23.13
819,29.628,1948.9,23.81
820,31.1293,1942.53,24.27
821,32.513,1980.42,24.65
822,32.0466,1932.1,25.62
823,31.4417,1918.2,25.61
824,31.6428,1967.77,26.1
825,31.5906,2017.58,27.32
826,31.7288,2040.32,27.01
827,31.062,1932.91,27.97
828,31.7065,2001.63,27.4
829,30.5392,2038.51,26.8
830,27.8589,1995.61,26.74
831,29.0466,1975.84,26.55
832,29.533,2017.65,25.57
833,28.3909,2043.36,25.87
834,27.2518,1994.59,24.18
835,28.5914,2051.0,25.4
836,28.2119,1982.95,24.56
837,27.1545,1982.18,23.89
838,29.1496,2115.69,23.38
839,30.4784,2036.05,23.23
840,30.5724,2023.33,23.17
841,30.9542,2199.61,23.17
842,30.888,2047.77,23.62
843,30.2108,2001.81,23.88
844,32.2879,2069.23,24.1
845,31.2699,1997.17,24.6
846,31.016,2037.55,24.75
847,31.5979,2009.95,25.42
848,32.6895,2073.67,26.07
849,31.4711,2021.57,26.23
850,31.0356,2121.71,27.52
851,29.6634,2173.79,27.39
852,31.5683,2092.58,27.14
853,30.3385,2076.67,26.2
854,30.5663,2141.33,26.86
855,30.4208,2000.58,25.86
856,27.7531,2139.51,26.08
857,29.2696,2068.43,26.06
858,29.14,2156.35,25.08
859,27.1044,2059.82,24.5
860,28.9928,2096.17,23.99
861,28.577,2188.3,24.6
862,27.6578,2068.74,24.01
863,30.2516,2122.53,23.16
864,29.8427,2151.78,23.0
865,30.3421,2015.94,23.19
866,31.358,2159.05,22.2
867,31.1265,2143.44,23.38
868,31.6604,2192.21,23.57
869,30.4495,2194.55,24.53
870,32.1344,2150.47,25.49
871,31.1603,2232.02,25.01
872,30.4793,2173.83,25.77
873,30.7711,2175.65,26.65
874,31.3538,2137.28,26.81
875,29.2188,2135.89,27.57
