clock_hour,q_feed_available_m3_h,c_feed_mg_l,temp_c
316,31.8446,1975.4,23.47
317,31.2007,2016.1,24.33
318,31.7593,1971.12,24.7
319,31.3448,2033.67,25.42
320,31.3766,1942.36,26.03
321,31.5368,2061.72,26.68
322,30.0954,2118.93,26.7
323,32.0621,1963.16,27.18
324,29.1952,1962.2,27.03
325,28.6404,2080.22,25.94
326,30.1765,2091.93,26.26
327,29.5727,1969.99,26.34
328,29.2003,1980.42,25.4
329,29.0538,1993.03,25.82
330,28.4902,1933.63,25.77
331,27.8333,1963.57,25.09
332,28.7616,1962.87,23.89
333,28.3976,1981.5,24.33
334,30.0301,2029.95,23.34
335,29.4941,2050.57,22.9
336,29.3396,2134.03,22.69
337,30.1311,1985.59,22.92
338,31.0803,2109.03,23.07
339,30.6097,2041.6,23.67
340,30.6413,2055.92,24.08
341,31.6438,2103.8,24.48
342,31.696,2000.34,25.22
343,31.0433,2095.0,26.11
344,30.9222,2086.36,26.47
345,31.2463,2110.18,25.67
346,29.5915,2102.19,25.46
347,29.2623,2236.31,27.4
348,29.4252,2054.8,26.32
349,29.441,2065.21,26.82
350,29.4987,2063.61,26.15
351,30.1196,2071.52,25.51
352,29.3871,2070.36,26.27
353,28.4232,2183.6,25.9
354,28.4848,2201.05,24.71
355,27.7491,2085.03,23.19
356,28.6862,2072.68,23.73
357,28.7084,2154.14,23.78
358,29.5082,2095.83,22.53
359,28.95,2169.93,23.16
360,30.4155,2147.0,22.99
361,31.6144,2046.61,23.36
362,30.663,2233.0,23.33
363,31.382,2250.36,23.1
364,31.8512,2108.16,24.6
365,31.1279,2123.83,24.4
366,31.6793,2166.27,24.99
367,31.459,2171.05,25.05
368,31.3772,2192.22,25.78
369,30.4423,2274.88,25.97
370,30.7696,2145.05,26.65
371,30.7866,2109.01,27.79
372,31.1609,2075.23,26.31
373,30.3792,2115.05,26.13
374,30.9725,2157.67,27.47
375,28.3255,2267.92,26.31
376,29.3988,2129.61,25.67
377,28.6978,2174.34,26.04
378,30.2518,2160.01,24.7
379,27.9045,2232.22,25.4
380,28.0292,2312.28,24.34
381,28.4598,2128.39,23.34
382,27.5509,2130.29,24.35
383,29.1912,2221.56,22.77
384,29.3927,2198.9,23.37
385,30.5085,2267.71,23.22
386,31.0234,2190.7,23.92
387,32.5616,2132.71,24.37
388,32.0594,2188.14,24.02
389,30.9874,2217.51,24.11
390,30.7813,2198.35,25.23
391,31.8424,2177.53,25.18
392,30.2429,2208.92,27.01
393,32.5258,2212.76,26.48
394,31.6936,2223.08,26.55
395,30.0129,2176.47,27.02
396,28.6295,2124.79,26.33
397,30.6949,2140.76,26.45
398,29.1584,2201.36,27.33
399,29.9296,2076.84,26.09
400,27.4254,2144.74,25.48
401,28.0716,2095.67,25.79
402,28.5042,2117.54,25.59
403,28.5887,2188.97,24.84
404,28.3409,2120.06,24.5
405,29.4376,2107.63,23.21
406,28.3959,2019.41,22.56
407,29.4979,2141.85,23.82
408,30.0962,2131.8,22.84
409,30.7998,2218.78,22.94
410,31.3193,2066.37,23.93
411,30.1609,2093.78,23.86
412,30.0717,2091.33,24.23
413,32.471,2166.71,25.56
414,31.7659,2061.98,24.68
415,30.8501,2080.05,25.98
416,32.54,2095.36,26.03
417,31.1532,2065.63,26.55
418,31.6934,2023.18,27.5
419,30.4422,2057.13,27.19
420,31.6486,2105.42,27.27
421,31.016,1974.92,27.47
422,29.0508,2040.01,26.55
423,29.7166,1985.56,25.99
424,29.2173,2094.82,25.48
425,29.646,1927.3,24.53
426,27.7281,1980.76,26.03
427,29.1,2032.57,23.93
428,29.5477,2099.56,23.89
429,27.5323,1997.42,23.45
430,28.3034,1963.85,23.42
431,27.9804,2105.88,23.48
432,29.7845,1902.05,23.43
433,30.9623,1853.0,22.78
434,31.9519,2007.4,23.18
435,31.1199,1947.03,23.73
436,32.6019,1912.13,23.88
437,30.3448,2012.24,25.29
438,30.1373,1980.81,25.25
439,31.4045,1928.88,25.89
440,31.6063,1882.56,26.33
441,31.0345,2008.49,27.0
442,29.096,1992.05,26.82
443,30.3169,1944.09,26.28
444,28.9564,2057.98,27.2
445,30.1475,1880.24,26.61
446,29.5433,1850.32,26.47
447,28.1874,1897.88,26.71
448,28.2899,1934.34,26.62
449,27.7037,1949.51,25.53
450,28.4499,1918.41,25.15
451,29.3152,1952.14,25.33
452,27.9124,1854.2,24.12
453,29.3426,2014.36,24.89
454,28.8258,1921.4,23.55
455,28.9775,1992.13,22.19
456,29.9144,1944.57,23.38
457,29.56,1950.5,23.26
458,30.3071,1956.53,23.91
459,30.1024,1948.62,23.92
460,32.8708,1959.9,23.93
461,31.4771,2000.83,23.87
462,30.9402,1932.79,24.9
463,31.6201,1963.62,25.09
464,31.2092,1915.95,25.71
465,30.8839,2008.16,26.71
466,31.2413,1881.76,27.57
467,30.9942,2031.15,27.13
468,29.5756,1921.6,26.4
469,29.1511,1839.24,27.15
470,29.03,1934.02,27.33
471,27.0978,1886.87,26.11
472,27.4888,1979.73,25.93
473,29.6446,1891.86,25.52
474,29.816,1906.11,24.61
475,28.3519,1821.53,24.81
476,29.1622,1909.94,23.94
477,29.1883,1793.96,23.8
478,31.7131,1846.82,22.82
479,30.5074,1990.07,22.85
480,29.8977,1994.33,23.36
481,29.6238,1975.57,22.88
482,29.4648,1895.02,24.13
483,31.2234,1953.28,23.39
484,30.694,1959.16,24.11
485,30.3111,1893.22,24.95
486,30.9827,2056.39,24.29
487,30.5837,2022.38,24.64
488,32.6488,1960.14,25.24
489,31.766,1978.77,27.05
490,30.7436,1993.5,26.46
491,31.5722,1862.42,28.21
492,30.0619,1974.1,26.72
493,28.9227,1952.09,27.02
494,30.4685,1937.06,27.5
495,29.3705,1984.5,27.42
496,27.8712,2113.49,27.03
497,28.3988,2048.39,26.12
498,27.7995,1980.03,25.51
499,27.4449,2053.05,24.78
