clock_hour,q_feed_available_m3_h,c_feed_mg_l,temp_c
276,29.5966,1910.95,27.45
277,29.7369,1880.11,26.97
278,29.2996,1950.34,27.05
279,28.1533,1917.21,26.54
280,28.1725,2027.08,25.78
281,27.9105,1912.58,25.96
282,28.4469,1934.0,24.83
283,27.3315,1888.35,25.31
284,28.9725,1937.68,23.63
285,28.6017,1888.43,23.87
286,29.3113,2009.56,23.36
287,29.4876,1832.54,22.39
288,30.0282,1957.61,23.53
289,29.3097,1816.15,22.93
290,31.4045,1869.82,24.2
291,31.2663,1998.88,22.8
292,30.4528,1802.31,24.26
293,30.7597,1907.05,24.69
294,29.6178,1894.3,25.0
295,31.2134,1926.11,26.08
296,31.077,1916.27,25.96
297,31.3765,1944.49,26.0
298,28.0134,1880.12,26.8
299,28.0431,1886.51,27.36
300,30.7447,1956.2,26.37
301,30.3139,1909.07,27.41
302,29.3666,1865.8,26.85
303,27.7063,1904.23,26.22
304,28.5488,1862.25,26.4
305,30.0216,1866.48,25.59
306,28.6339,1927.85,24.97
307,28.2582,1923.55,24.58
308,28.2255,1803.47,24.01
309,27.6185,1858.52,23.1
310,29.4325,1893.79,24.49
311,31.5515,1960.65,21.77
312,29.4241,1936.82,21.27
313,30.1184,1943.39,24.11
314,31.1993,1960.86,22.62
315,29.8454,2013.14,23.61
316,31.8005,2016.24,23.75
317,31.4536,2077.64,24.86
318,30.4733,1989.93,26.01
319,31.479,1966.25,25.42
320,32.7288,2026.69,25.73
321,30.6562,1929.31,27.41
322,29.5439,1954.46,26.9
323,30.9947,1984.24,26.43
324,29.2418,2019.97,26.71
325,30.4635,2139.61,27.18
326,28.9891,2042.34,26.86
327,29.9705,2039.51,26.01
328,28.5747,2015.94,26.72
329,27.9423,2016.61,24.23
330,28.7179,2103.29,24.5
331,28.3635,1916.13,23.62
332,27.7637,2041.77,25.25
333,28.8235,2030.93,23.69
334,28.2561,1948.77,22.68
335,28.3187,2081.3,22.84
336,30.1164,1987.71,23.0
337,30.4217,2106.79,23.26
338,31.9845,2052.86,23.74
339,30.196,2011.91,23.99
340,31.295,2126.28,23.84
341,30.6422,2139.28,24.22
342,32.1826,2092.53,23.87
343,32.0798,2097.33,26.08
344,31.5563,1978.78,25.77
345,32.6279,2140.88,25.98
346,31.8549,2136.77,26.36
347,29.9794,2209.48,26.34
348,30.5127,2082.0,26.25
349,29.3501,2130.43,27.22
350,29.3116,2109.33,26.78
351,28.0902,2136.19,27.23
352,28.6689,2188.96,26.98
353,29.8981,2084.36,25.3
354,27.91,2161.44,25.34
355,27.2462,2052.44,24.98
356,28.3773,2088.17,24.59
357,28.8743,2171.54,22.95
358,29.3261,2023.35,23.72
359,29.0744,2130.11,22.1
360,29.5879,2156.51,22.16
361,31.7878,2237.42,23.18
362,31.2351,2240.14,23.27
363,31.0836,2127.43,22.42
364,30.9842,2086.74,23.18
365,29.9704,2070.26,24.17
366,33.0914,2158.39,24.43
367,30.923,2177.9,25.24
368,30.9287,2118.19,26.34
369,32.4563,2149.95,25.71
370,31.371,2143.18,27.07
371,30.7934,2191.36,26.91
372,28.7627,2050.25,27.27
373,29.8953,2112.48,26.44
374,28.6792,2139.71,26.96
375,30.6765,2267.14,25.99
376,28.8034,2192.15,26.07
377,29.2189,2122.02,25.93
378,28.5425,2111.87,23.95
379,29.6413,2238.08,24.86
380,28.9053,2164.04,24.19
381,27.9252,2234.76,24.25
382,27.4326,2084.25,23.42
383,29.7305,2111.12,23.8
384,29.3106,2202.94,23.63
385,32.0241,2286.17,23.0
386,31.6186,2165.45,23.74
387,31.1969,2174.19,23.47
388,32.1947,2125.58,23.95
389,30.9235,2223.09,23.95
390,29.2662,2074.17,24.45
391,30.9236,2147.56,25.73
392,31.5587,2128.61,26.02
393,29.5483,2055.55,27.05
394,30.6599,2171.18,26.2
395,30.942,2113.23,27.35
396,29.0358,2120.92,27.78
397,29.7302,2105.93,26.49
398,29.8053,2130.8,26.33
399,28.775,2079.91,26.42
400,30.4189,2052.15,25.82
401,27.7925,2118.57,24.78
402,28.7302,2178.26,26.06
403,28.4352,2076.03,23.9
404,28.9808,2051.4,24.03
405,28.6394,2020.12,23.84
406,29.9262,2091.37,24.42
407,30.2094,2203.16,23.66
408,28.8491,2199.65,22.2
409,29.6895,2125.65,22.33
410,29.8911,2011.49,22.84
411,31.2365,2203.24,24.11
412,31.5759,2161.5,24.14
413,32.315,2039.29,23.93
414,32.3237,2123.47,25.27
415,31.9174,2059.83,25.38
416,31.5388,1980.05,26.42
417,31.4051,2049.0,26.79
418,31.7877,2087.04,26.48
419,29.3444,1978.93,27.17
420,29.5451,2007.45,26.38
421,28.4748,1974.34,26.54
422,31.7059,1941.63,26.91
423,29.2778,2093.98,26.75
424,28.2611,2025.11,26.41
425,27.0806,1997.24,26.17
426,27.5462,2147.06,25.04
427,28.1799,2043.26,25.66
428,29.8327,2069.47,24.16
429,30.1507,1983.11,23.41
430,30.267,1940.46,23.0
431,29.4938,2090.24,23.51
432,29.2008,1971.75,24.22
433,31.8192,1972.72,22.84
434,31.2755,1881.45,23.25
435,31.0563,1976.84,23.59
436,31.036,2068.46,23.51
437,32.1764,1979.01,24.71
438,30.8613,2036.16,25.82
439,30.8857,1965.43,25.95
440,30.9892,1983.65,25.7
441,32.2722,1960.01,26.35
442,30.7828,1952.42,26.39
443,30.9962,1893.9,26.77
444,31.3354,1888.44,27.2
445,29.1744,1919.32,27.1
446,28.5287,1973.77,26.76
447,27.6741,1984.52,27.03
448,27.508,1908.69,26.45
449,29.3698,1991.98,25.43
450,28.8863,1926.34,25.41
451,29.8414,1969.71,23.78
452,28.219,1888.65,24.59
453,27.7125,1897.18,22.98
454,28.4455,1872.85,23.4
455,30.2874,1885.37,23.54
456,29.45,1909.7,22.84
457,29.7541,1886.17,22.98
458,29.8759,1912.46,23.13
459,31.3424,1808.78,23.13
460,31.9308,1847.85,23.53
461,31.4332,1962.09,24.94
462,30.4301,1902.01,24.56
463,30.5524,1938.5,25.63
464,32.2953,1799.43,26.54
465,31.3052,1945.56,26.54
466,30.4101,1891.48,26.93
467,29.356,1878.54,26.3
468,30.1358,1881.62,27.21
469,30.9264,1989.62,26.42
470,28.637,1907.67,26.73
471,28.6576,1840.14,26.5
472,28.7048,1939.19,25.46
473,27.5258,1876.24,25.01
474,29.4751,1882.52,25.39
475,29.4567,1948.67,24.4
476,26.8381,1953.84,24.42
477,29.3338,1959.47,22.74
478,27.3944,1945.26,23.53
479,29.8154,1902.25,22.45
480,30.9493,1967.88,23.81
481,30.7456,1926.58,23.53
482,30.5158,1934.14,23.3
483,32.141,1898.31,23.69
484,31.121,1990.99,23.92
485,30.3916,1980.49,23.94
486,31.5103,1929.5,25.52
487,30.8771,1954.45,25.96
488,30.9544,1980.01,26.03
489,33.9216,2013.47,26.98
490,30.6862,2005.34,25.99
491,28.9802,2031.79,26.73
492,30.1705,1967.55,25.96
493,28.6745,1998.38,26.84
494,30.9116,1992.19,26.38
495,27.5511,2029.01,26.29
496,29.0352,2032.55,25.69
497,29.0722,1962.82,25.86
498,28.9343,1994.59,24.71
499,28.598,1911.28,23.94
500,27.3831,2069.41,24.33
501,29.0825,1970.29,22.45
502,29.3461,2109.06,22.77
503,30.9967,2165.31,22.78
504,31.0731,2073.74,22.85
505,30.7401,1976.05,22.7
506,31.6646,2087.82,23.98
507,29.763,2071.93,23.99
508,30.9125,2138.59,24.94
509,32.6005,2169.09,23.52
510,32.6851,2154.84,24.79
511,32.2194,2136.98,25.9
512,30.8869,2107.34,25.43
513,31.0007,2096.61,27.21
514,30.3238,2043.17,26.82
515,28.674,2072.25,25.28
516,30.1552,2145.47,26.44
517,29.7777,2105.03,27.24
518,29.4575,2055.66,27.65
519,28.675,2147.73,26.47
520,28.3406,2039.41,26.05
521,27.8724,2175.25,25.86
522,27.9412,2071.79,24.64
523,28.0254,2143.62,24.01
524,27.7053,2139.79,22.76
525,29.6331,2106.32,23.23
526,30.3996,2117.73,23.26
527,30.3875,2157.03,23.1
528,30.02,2132.77,23.51
529,29.2778,2159.7,22.97
530,30.3349,2161.68,23.65
531,31.0049,2177.67,24.49
532,30.9998,2203.28,23.79
533,31.2613,2163.55,24.99
534,31.085,2219.55,25.16
535,31.7332,2160.73,25.61
536,31.8438,2108.97,26.09
537,30.5678,2147.63,26.63
538,32.3419,2049.23,26.85
539,31.1588,2172.66,27.06
540,30.5159,2254.77,27.21
541,30.1933,2164.59,26.32
542,28.4436,2091.32,26.97
543,29.3421,2119.97,26.15
544,28.5759,2184.45,25.71
545,28.3278,2067.98,25.72
546,28.884,2149.02,24.64
547,28.5296,2117.83,23.94
548,29.9439,2173.81,24.88
549,30.2592,2266.43,22.83
550,30.4443,2223.38,23.7
551,29.303,2145.36,23.61
552,31.0588,2178.76,22.79
553,30.4553,2090.21,23.33
554,31.3945,2267.27,23.1
555,30.7726,2163.13,23.04
556,32.7369,2232.53,24.44
557,32.2561,2199.76,24.02
558,31.0974,2049.03,24.71
559,32.4548,2089.44,25.17
560,30.9318,2264.8,26.38
561,30.6968,2184.01,26.14
562,31.3938,2107.19,25.95
563,29.5565,2136.9,27.53
564,29.488,2267.21,26.09
565,29.6399,2150.73,27.39
566,29.2309,2160.35,27.43
567,30.3852,2086.96,26.72
568,28.6873,2146.33,25.66
569,29.4854,2179.17,24.63
570,27.7152,2125.29,25.25
571,28.3315,2178.26,24.28
572,29.687,2182.97,24.93
573,27.7812,2175.52,23.01
574,29.6667,2075.84,22.73
575,29.0197,2095.95,23.18
576,28.9348,2025.65,22.44
577,29.2235,2140.42,22.34
578,30.9104,2080.4,22.46
579,29.7187,2119.39,22.81
580,30.9646,2115.16,23.99
581,32.5987,1885.78,25.28
582,32.2873,2099.49,24.02
583,31.664,2010.85,25.29
584,31.1399,2116.57,26.39
585,31.0175,2126.86,26.8
586,31.5193,2022.86,26.76
587,29.6838,2101.76,26.93
588,31.6939,2033.57,27.12
589,29.9557,1997.12,27.19
590,28.8789,2076.63,25.15
591,28.1811,2057.29,25.94
592,29.4439,1925.29,25.73
593,28.6503,2051.29,24.77
594,28.1273,1906.46,24.87
595,27.2261,1893.78,23.77
596,30.0302,2141.05,23.43
597,29.9671,1951.24,23.18
598,29.5664,2042.46,23.15
599,28.6283,2083.57,22.37
600,30.4466,2059.3,23.2
601,30.9559,1964.46,22.75
602,30.4203,2063.69,23.85
603,31.5305,1947.95,23.23
604,31.6299,1833.85,24.03
605,32.1228,2001.53,24.65
606,32.1163,2010.82,24.37
607,30.1897,2023.42,26.46
608,30.7654,1862.26,25.48
609,30.0998,1951.64,26.45
610,31.4137,1852.44,25.72
611,29.5041,1882.81,26.83
612,29.336,1944.11,26.45
613,29.426,1824.86,27.34
614,28.5129,1860.86,26.99
615,28.4556,1944.63,26.71
616,30.0258,2006.86,25.78
617,27.8395,2015.07,24.71
618,28.7497,1867.44,24.86
619,28.2971,1964.78,24.02
620,30.0966,1925.01,24.03
621,30.151,1807.59,24.0
622,30.1321,1982.79,23.76
623,28.8423,1979.41,23.03
624,29.6632,1842.04,23.87
625,30.0024,1985.5,23.32
626,29.3778,1911.51,22.9
627,31.6954,1943.34,23.87
628,31.4311,1880.8,24.18
629,32.0586,1837.38,23.08
630,31.9081,1958.52,24.64
631,31.0696,1846.92,25.52
632,30.1978,1846.1,25.94
633,30.6826,2000.16,26.94
634,30.6986,1977.61,27.47
635,29.493,1912.89,26.0
636,29.1238,2009.82,27.36
637,31.1717,1936.74,26.32
638,30.4401,1858.79,26.0
639,28.9962,1921.26,26.85
640,30.6134,1981.89,26.01
641,29.3641,1958.58,25.52
642,28.2238,2002.79,24.7
643,28.3541,1968.64,23.76
644,28.7554,1980.15,24.47
645,28.8938,1923.66,24.48
646,30.7768,2132.33,22.94
647,29.4081,1923.3,22.58
648,30.05,1919.78,22.89
649,29.5654,1867.24,23.07
650,31.2532,1892.15,22.98
651,31.2203,1987.88,23.36
652,32.0918,1930.53,23.72
653,30.0843,2188.15,25.07
654,30.6064,2013.37,24.66
655,31.1363,1917.28,23.95
656,30.1931,1911.78,26.0
657,29.3106,2039.23,26.42
658,29.7564,2008.58,25.84
659,31.2538,2053.34,27.36
660,30.0325,1920.44,27.56
661,30.958,2045.44,26.56
662,28.2049,1908.15,26.94
663,29.5869,1887.99,26.33
664,28.8027,1894.08,25.8
665,28.2423,2084.39,26.11
666,27.3049,2016.8,25.49
667,28.1447,2042.98,24.39
668,28.9408,1873.77,23.83
669,29.3772,2043.85,23.27
670,30.3489,2104.88,23.13
671,28.912,2039.31,23.31
672,30.5084,2112.55,23.63
673,30.9369,2010.15,22.58
674,30.9389,1998.35,23.49
675,30.3967,2172.4,23.62
676,31.6444,2029.09,23.8
677,31.6365,2005.65,24.88
678,30.893,2060.44,24.83
679,30.4581,2122.67,25.28
680,31.6173,2098.87,25.42
681,30.789,1996.45,25.97
682,31.5261,2099.64,26.59
683,30.1858,2091.21,27.08
684,29.2522,2033.91,27.55
685,29.0563,2089.44,27.43
686,30.2537,2152.72,26.18
687,28.2714,2063.67,25.96
688,27.1879,2198.84,25.87
689,28.0709,2107.22,24.86
690,28.4608,2115.09,24.97
691,28.8733,2100.86,24.34
692,29.1668,2183.93,23.93
693,28.2909,2157.8,24.39
694,29.3347,2016.64,22.8
695,30.6009,2121.5,23.46
696,30.4199,2079.34,22.82
697,29.3636,2082.99,23.66
698,29.0256,2183.05,23.54
699,30.4868,2169.79,23.6
700,30.4748,2223.32,23.73
701,32.4035,2131.07,24.76
702,32.158,2078.16,25.61
703,31.2828,2205.43,25.47
704,29.7538,2253.56,25.62
705,30.4911,2132.86,26.91
706,30.5505,2190.72,26.34
707,30.5704,2027.35,26.51
708,31.0411,2131.09,26.58
709,29.1495,2111.65,27.31
710,28.976,2259.84,26.31
711,28.5556,2095.93,27.56
712,29.7443,2108.09,25.4
713,28.737,2204.07,25.62
714,28.3552,2225.18,24.53
715,27.8745,2102.45,25.34
716,28.3118,2107.99,24.65
717,29.7487,2129.59,23.8
718,30.0993,2113.18,23.43
719,29.9008,2195.98,22.6
720,30.6549,2197.91,22.68
721,28.6625,2225.92,23.42
722,31.3027,2115.71,23.58
723,31.0237,2147.06,23.87
724,30.5532,2199.46,23.58
725,31.1182,2113.23,24.48
726,32.3031,2143.64,24.59
727,31.5948,2143.61,26.52
728,31.5327,2154.16,25.92
729,32.0561,2223.53,26.61
730,30.3721,2120.83,26.34
731,30.0187,2211.39,26.04
732,29.0142,2264.33,27.31
733,26.6735,2072.02,27.34
734,30.5232,2025.46,26.65
735,29.0454,2081.08,26.76
736,28.8602,2228.04,26.12
737,28.7892,2204.69,25.75
738,28.5396,2079.52,25.94
739,29.1493,2091.16,24.83
740,29.2031,2133.66,24.41
741,28.9759,2046.1,23.03
742,29.3013,2087.32,23.15
743,29.5023,2126.66,23.01
744,29.6694,2087.88,22.86
745,30.0551,2081.96,22.99
746,30.1549,2070.74,23.25
747,30.8348,2032.81,23.19
748,32.6446,2038.18,23.89
749,31.7107,2006.63,24.75
750,31.2255,2068.65,25.16
751,32.1365,2074.56,25.46
752,31.7711,2097.17,26.2
753,31.1421,2088.62,24.99
754,30.9454,2063.55,26.95
755,32.0498,2099.56,25.9
756,32.0444,1970.07,27.68
757,29.7745,2037.8,27.2
758,29.166,2070.15,26.6
759,29.483,2030.55,26.61
760,27.9984,2022.93,25.87
761,28.8303,2002.77,25.86
762,29.725,1984.43,24.14
763,29.9187,2080.35,24.93
764,28.4238,2049.34,24.45
765,29.8969,1957.48,23.04
766,29.3317,2008.59,23.82
767,29.509,1998.83,23.12
768,28.4583,2074.25,23.3
769,30.1703,1886.8,22.09
770,30.9554,1973.97,24.08
771,30.6908,2020.42,23.62
772,31.2732,2038.04,24.29
773,32.6813,2081.45,24.23
774,32.92,1924.05,25.2
775,30.7452,1918.47,25.3
776,30.6609,2088.82,25.9
777,30.3346,2039.47,26.4
778,30.5142,1921.26,26.89
779,29.6393,2015.74,27.71
780,28.669,1865.17,26.92
781,27.5653,1968.7,26.43
782,28.4099,1904.35,26.69
783,29.4699,1989.72,26.32
784,29.5869,1838.77,25.95
785,30.4258,1838.86,25.41
786,28.6093,1921.0,24.42
787,28.4551,1920.96,24.45
788,29.0889,1973.13,24.0
789,27.8801,1953.24,23.58
790,29.666,1888.49,23.37
791,30.3985,1920.32,23.33
792,30.0194,1952.08,22.44
793,30.3267,1914.69,23.77
794,31.3608,1898.02,23.74
795,31.1761,1833.07,24.11
796,30.9877,1908.02,25.11
797,31.968,1913.69,25.02
798,32.3392,1854.33,25.02
799,31.4002,1911.56,26.13
800,31.1561,1953.08,26.46
801,30.5442,1974.71,26.76
802,30.4416,1780.52,26.92
803,30.7503,1954.76,27.13
804,28.8752,1898.66,26.23
805,29.5065,1817.87,27.47
806,28.6169,2003.29,26.78
807,29.0435,1844.46,26.62
808,30.0642,1899.19,25.93
809,28.8096,1840.87,26.93
810,29.2209,1938.67,25.54
811,28.3944,1968.52,24.26
812,27.4581,2038.78,23.64
813,29.3418,1921.77,24.05
814,28.2426,1921.29,23.2
815,30.3634,1854.87,22.79
816,29.2668,1984.5,23.41
817,29.4716,1953.71,22.19
818,30.7009,1910.06,22.56
819,30.4501,1920.74,23.66
820,31.3809,1944.14,23.87
821,31.9798,1917.09,24.27
822,32.5209,1889.12,25.39
823,31.1953,1892.49,24.98
824,30.8784,2038.07,25.92
825,31.3588,1941.07,27.9
826,30.0587,1964.73,26.59
827,30.4719,1981.89,27.08
828,29.9182,2064.5,26.69
829,30.151,1992.88,27.65
830,30.0025,2042.98,25.46
831,28.3725,2088.7,26.54
832,28.303,1990.22,26.28
833,28.3585,2025.3,26.17
834,30.0852,1985.11,25.36
835,28.0129,2011.34,24.36
836,29.3969,2095.52,24.65
837,29.3445,2033.21,23.94
838,30.4124,2003.52,24.22
839,30.8836,2043.88,22.37
840,30.2199,1968.66,22.19
841,30.3199,1988.98,22.63
842,32.1469,2034.08,22.67
843,30.2007,2091.23,23.35
844,32.1393,2137.3,23.88
845,31.3225,2031.98,24.53
846,32.2321,2049.72,24.15
847,31.2713,2151.35,26.14
848,30.6898,2137.81,25.36
849,32.7613,2129.21,26.76
850,30.1795,2092.99,27.07
851,31.8877,2211.09,26.33
852,29.8937,2034.89,25.48
853,30.2851,1953.37,26.81
854,30.0825,2029.93,26.81
855,28.8341,2115.89,25.63
856,29.058,2108.09,26.17
857,27.9558,2045.04,25.49
858,29.244,2155.46,24.46
859,28.7377,2158.29,24.34
860,28.0175,2185.08,23.92
861,28.7812,2117.81,23.9
862,30.1624,2043.46,23.31
863,27.6529,2031.61,23.36
864,30.743,2017.11,23.79
865,29.3669,2173.16,23.52
866,31.0708,2080.05,22.97
867,30.8108,2175.63,24.15
868,31.8812,2023.24,24.75
869,31.336,2159.74,24.39
870,31.8577,2221.74,24.83
871,31.5481,2251.55,24.99
872,30.1978,2154.53,26.24
873,30.5533,2113.68,25.72
874,31.1628,2072.84,26.56
875,29.5127,2157.6,28.02
